State,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceTypeID,PollingPlaceNm,PremisesNm,PremisesAddress1,PremisesAddress2,PremisesAddress3,PremisesSuburb,PremisesStateAb,PremisesPostCode,Latitude,Longitude
SA,180,Barker,6751,1,Monash,Monash Memorial Hall,22 Randell Tce,NA,NA,MONASH,SA,5342,-34.2379,140.558
SA,180,Barker,6752,1,Moorak,Moorak Public Hall,234 Moorak Hall Rd,NA,NA,MOORAK,SA,5291,-37.8632,140.737
SA,180,Barker,6753,1,Moorook,Moorook Primary School,93 Wachtel Rd,NA,NA,MOOROOK,SA,5332,-34.2735724,140.3545255
SA,180,Barker,7391,1,Morgan,Morgan Sporting Complex,4 N E Tce,NA,NA,MORGAN,SA,5320,-34.02905,139.669354
SA,180,Barker,6755,1,Mount Burr,Mount Burr Primary School,Thomas Dr,NA,NA,MOUNT BURR,SA,5279,-37.541254,140.459368
SA,180,Barker,6756,1,Mount Gambier,Anglican Parish of Mt Gambier,26 Bay Rd,NA,NA,MOUNT GAMBIER,SA,5290,-37.831234,140.77883
SA,180,Barker,6757,1,Mount Gambier East,Melaleuca Park Primary School,61 Boandik Tce,NA,NA,MOUNT GAMBIER,SA,5290,-37.8402,140.794
SA,180,Barker,6759,1,Mount Gambier North,Mt Gambier North Primary School Gym,Heath St,NA,NA,MOUNT GAMBIER,SA,5290,-37.816876,140.775784
SA,180,Barker,6744,1,Mount Gambier Park,McDonald Park Primary School,57 North Tce,NA,NA,MOUNT GAMBIER,SA,5290,-37.826711,140.793258
SA,180,Barker,34268,5,Mount Gambier PPVC,107-109 Commercial St East,107-109 Commercial St East,NA,NA,MOUNT GAMBIER,SA,5290,-37.8300549,140.7862898
SA,180,Barker,6760,1,Mount Gambier West,Mount Gambier High School,17 Brownes Rd,NA,NA,MOUNT GAMBIER,SA,5290,-37.8259,140.765
SA,180,Barker,7207,1,Mount Pleasant,Mount Pleasant Primary School,22 Hospital Rd,NA,NA,MOUNT PLEASANT,SA,5235,-34.77397,139.053129
SA,180,Barker,6800,1,Mundulla,Mundulla Primary School,22 Kennedy St,NA,NA,MUNDULLA,SA,5270,-36.35851,140.69291
SA,180,Barker,7209,1,Murray Bridge,Murray Bridge North School,1 North Tce,NA,NA,MURRAY BRIDGE,SA,5254,-35.117144,139.2709
SA,180,Barker,6762,1,Murray Bridge East,Murray Bridge Basketball Stadium,"Showgrounds, Old Princes Hwy",NA,NA,MURRAY BRIDGE EAST,SA,5253,-35.1152,139.303
SA,180,Barker,12996,5,Murray Bridge PPVC,111 Adelaide Rd,111 Adelaide Rd,NA,NA,MURRAY BRIDGE,SA,5253,-35.1256338,139.2586022
SA,180,Barker,7210,1,Murray Bridge South,Murray Bridge High School,5 Lohmann St,NA,NA,MURRAY BRIDGE,SA,5253,-35.1346,139.285
SA,180,Barker,7211,1,Murray Bridge West,Bridge Evangelical Christian Church,10 Thomas St,NA,NA,MURRAY BRIDGE,SA,5253,-35.126242,139.264831
SA,180,Barker,7213,1,Mypolonga,Mypolonga Institute Hall,6-8 Green St,NA,NA,MYPOLONGA,SA,5254,-35.03949,139.35426
SA,180,Barker,6764,1,Nangwarry,Nangwarry Primary School,1 Whitford Cres,NA,NA,NANGWARRY,SA,5277,-37.5413,140.825
SA,180,Barker,6765,1,Naracoorte,Senior Citizens Clubrooms,171 Smith St,NA,NA,NARACOORTE,SA,5271,-36.953791,140.74939
SA,180,Barker,83385,5,Naracoorte PPVC,Naracoorte Senior Citizens Club,171 Smith St,NA,NA,NARACOORTE,SA,5271,-36.9533625,140.7486255
SA,180,Barker,6767,1,Naracoorte South,Naracoorte South Primary School,71 Cedar Ave,NA,NA,NARACOORTE,SA,5271,-36.9723,140.746
SA,180,Barker,6768,1,Narrung,Narrung Hall,133 Alexandrina Dr,NA,NA,NARRUNG,SA,5259,-35.5133,139.171
SA,180,Barker,6769,1,Nildottie,St Stephens Lutheran Church,4103 Hunter Rd,NA,NA,NILDOTTIE,SA,5238,-34.680079,139.65146
SA,180,Barker,7396,1,Nuriootpa,Nuriootpa High School,1 Penrice Rd,NA,NA,NURIOOTPA,SA,5355,-34.4687607,138.9994311
SA,180,Barker,13261,5,Nuriootpa PPVC,Nuriootpa Senior Citizens Clubrooms,24 Murray St,NA,NA,NURIOOTPA,SA,5355,-34.472364,138.996341
SA,180,Barker,6771,1,Padthaway,Padthaway Primary School,67 Vogelsang Rd,NA,NA,PADTHAWAY,SA,5271,-36.593,140.497
SA,180,Barker,7218,1,Palmer,Palmer Collier Park,Olive Grove Ave,NA,NA,PALMER,SA,5237,-34.8532,139.161
SA,180,Barker,6774,1,Paringa,Paringa Murtho War Memorial Hall,21 Hughes Ave,NA,NA,PARINGA,SA,5340,-34.1807,140.784
SA,180,Barker,6777,1,Peake,Peake Memorial Hall,4428 Mallee Hwy,NA,NA,PEAKE,SA,5301,-35.3664,139.952
SA,180,Barker,6778,1,Penola,Penola Primary School Gymnasium,Young St,NA,NA,PENOLA,SA,5277,-37.380306,140.833802
SA,180,Barker,6779,1,Pinnaroo,Pinnaroo Council Chambers,21 Day St,NA,NA,PINNAROO,SA,5304,-35.260769,140.908517
SA,180,Barker,6781,1,Ponde,Ponde Hall,443 Dabinett Rd,NA,NA,PONDE,SA,5238,-34.9511,139.31
SA,180,Barker,6782,1,Port MacDonnell,Port MacDonnell Senior Citizens Club,2 Elizabeth St,NA,NA,PORT MACDONNELL,SA,5291,-38.0512,140.7
SA,180,Barker,6783,1,Purnong,Purnong District Hall,3214 Purnong Rd,NA,NA,PURNONG,SA,5238,-34.8544,139.623
SA,180,Barker,6784,1,Ramco,Ramco Primary School,464 Ramco Rd,NA,NA,RAMCO,SA,5322,-34.1698,139.933
SA,180,Barker,6786,1,Rendelsham,Rendelsham Community Hall,Julia Moore St,NA,NA,RENDELSHAM,SA,5280,-37.5508,140.226
SA,180,Barker,6787,1,Renmark,Renmark Paringa Community & Civic Centre,61 Eighteenth St,NA,NA,RENMARK,SA,5341,-34.178387,140.747889
SA,180,Barker,6788,1,Renmark North,Renmark North Primary School,65 Warrego St,NA,NA,RENMARK NORTH,SA,5341,-34.1275,140.71
SA,180,Barker,13263,5,Renmark PPVC,Renmark Paringa Council Community and Civic Centre,61 Eighteenth St,NA,NA,RENMARK,SA,5341,-34.1787287,140.7491656
SA,180,Barker,6789,1,Renmark West,Renmark West Primary School,327 Tarcoola St,NA,NA,RENMARK,SA,5341,-34.1668,140.71
SA,180,Barker,6790,1,Robe,Robe Primary School,1 Union St,NA,NA,ROBE,SA,5276,-37.1645,139.76
SA,180,Barker,7416,1,Sandy Creek,Sandy Creek Primary School,31 Davies Rd,NA,NA,SANDY CREEK,SA,5350,-34.6141,138.829
SA,180,Barker,7417,1,Sedan,Sedan Hall,Angaston-Swan Reach Rd,NA,NA,SEDAN,SA,5353,-34.5726,139.299
SA,180,Barker,6793,1,Southend,Southend Community Centre,Eliza St,NA,NA,SOUTHEND,SA,5280,-37.5676,140.134
SA,180,Barker,33222,2,Special Hospital Team 1,Multiple sites,NA,NA,NA,MILLICENT,SA,5280,NA,NA
SA,180,Barker,33223,2,Special Hospital Team 2,Multiple sites,23 South Tce,NA,NA,BORDERTOWN,SA,5268,NA,NA
SA,180,Barker,33224,2,Special Hospital Team 3,Multiple sites,NA,NA,NA,NA,SA,NA,NA,NA
SA,180,Barker,33225,2,Special Hospital Team 4,Multiple sites,NA,NA,NA,NA,SA,NA,NA,NA
SA,180,Barker,33226,2,Special Hospital Team 5,Multiple sites,NA,NA,NA,NA,SA,NA,NA,NA
SA,180,Barker,33227,2,Special Hospital Team 6,Multiple sites,NA,NA,NA,NA,SA,NA,NA,NA
SA,180,Barker,33228,2,Special Hospital Team 7,Multiple sites,NA,NA,NA,NA,SA,NA,NA,NA
SA,180,Barker,7423,1,Stockwell,Stockwell Hall,4 Duck Ponds Rd,NA,NA,STOCKWELL,SA,5355,-34.4339,139.052
SA,180,Barker,6794,1,Suttontown,Suttontown Primary School,127 Pinehall Ave,NA,NA,SUTTONTOWN,SA,5291,-37.7985,140.773
SA,180,Barker,6795,1,Swan Reach,Swan Reach Area School,8 Showground Rd,NA,NA,SWAN REACH,SA,5354,-34.5696,139.598
SA,180,Barker,6796,1,Tailem Bend,Tailem Bend Primary School,1 Murray St,NA,NA,TAILEM BEND,SA,5260,-35.2583485,139.4575931
SA,180,Barker,6797,1,Tantanoola,Tantanoola Primary School,14-16 Randall St,NA,NA,TANTANOOLA,SA,5280,-37.6986,140.454
SA,180,Barker,7424,1,Tanunda,St Pauls Lutheran Church Tanunda,142 Murray St,NA,NA,TANUNDA,SA,5352,-34.5187241,138.9663836
SA,180,Barker,6802,1,Tintinara,Tintinara War Memorial Hall,49 Becker Tce,NA,NA,TINTINARA,SA,5266,-35.8847,140.058
SA,180,Barker,7428,1,Truro,Truro Town Hall,36 Moorundie St,NA,NA,TRURO,SA,5356,-34.4087,139.127
SA,180,Barker,6803,1,Waikerie,Lutheran Social Centre,4 Cates Ave,NA,NA,WAIKERIE,SA,5330,-34.184,139.982
SA,180,Barker,32455,5,Waikerie PPVC,Waikerie Lutheran Social Centre,4 Cates Ave,NA,NA,WAIKERIE,SA,5330,NA,NA
SA,180,Barker,7431,1,Walker Flat,Walker Flat & Districts Community Hall,4945 Angas Valley Rd,NA,NA,WALKER FLAT,SA,5238,-34.761502,139.567999
SA,180,Barker,7237,1,Wellington,Wellington Hall,3444 Jervois Rd,NA,NA,WELLINGTON,SA,5259,-35.331254,139.381871
SA,180,Barker,66024,1,Western Flat,Western Flat Hall,2600 Naracoorte Rd,NA,NA,WESTERN FLAT,SA,5268,-36.523,140.75
SA,180,Barker,6806,1,Willalooka,Willalooka Hall,3436 Riddoch Hwy,NA,NA,WILLALOOKA,SA,5267,-36.4017,140.346
SA,180,Barker,7439,1,Williamstown,Williamstown Primary School,15 Margaret St,NA,NA,WILLIAMSTOWN,SA,5351,-34.6683173,138.8899541
SA,180,Barker,6807,1,Winkie,Croation Association Hall,41 Bullpit Rd,NA,NA,WINKIE,SA,5343,-34.3138,140.526
SA,180,Barker,6809,1,Wolseley,Wolseley Community Club,Railway Tce North,NA,NA,WOLSELEY,SA,5269,-36.3649,140.906
SA,180,Barker,7241,1,Woods Point,Woods Point Community Hall,Jean St,NA,NA,WOODS POINT,SA,5253,-35.2196,139.381
SA,180,Barker,6813,1,Yahl,Yahl Primary School,10 Lange Rd,NA,NA,YAHL,SA,5291,-37.8799,140.829
SA,182,Boothby,82892,1,Adelaide (Boothby),"Level 1, 144 North Tce",NA,NA,NA,ADELAIDE,SA,5000,-34.9218994,138.5980605
SA,182,Boothby,58733,5,Adelaide BOOTHBY PPVC,"Level 1, 144 North Tce",Level 1,144 North Tce,NA,ADELAIDE,SA,5001,-34.9218994,138.5980605
SA,182,Boothby,7007,1,Ascot Park,Active Elders Association,27A Charles St,NA,NA,ASCOT PARK,SA,5043,-34.990689,138.562692
SA,182,Boothby,6859,1,Belair,Belair Primary School,45-83 Main Rd,NA,NA,BELAIR,SA,5052,-35.0055,138.626
SA,182,Boothby,83476,1,Belair North,St John's Grammar School,29 Gloucester Ave,NA,NA,BELAIR,SA,5052,-35.0010993,138.6201928
SA,182,Boothby,6860,1,Bellevue Heights,Bellevue Heights Primary School,7-19 Vaucluse Cres,NA,NA,BELLEVUE HEIGHTS,SA,5050,-35.0298,138.589
SA,182,Boothby,96837,1,Black Forest (Boothby),Black Forest Primary School,679 South Rd,NA,NA,BLACK FOREST,SA,5035,-34.9605752,138.5737695
SA,182,Boothby,7011,1,Black Forest East,Clarence Park Community Centre,72-74 East Ave,NA,NA,BLACK FOREST,SA,5035,-34.9605504,138.5810571
SA,182,Boothby,6861,1,Blackwood (Boothby),Blackwood Hills Baptist Church,72 Coromandel Pde,NA,NA,BLACKWOOD,SA,5051,-35.0294,138.62
SA,182,Boothby,6862,1,Blackwood Central (Boothby),Blackwood Community Centre,4 Young St,NA,NA,BLACKWOOD,SA,5051,-35.0195915,138.6155151
SA,182,Boothby,65572,5,BLV Boothby PPVC,BLV Boothby,Level 9,1 King William St,NA,ADELAIDE,SA,5000,-34.921832,138.598961
SA,182,Boothby,7089,1,Brighton,Brighton Uniting Church Hall,443 Brighton Rd,NA,NA,BRIGHTON,SA,5048,-35.0164,138.522
SA,182,Boothby,31787,5,Brighton BOOTHBY PPVC,362 Brighton Road,362 Brighton Rd,NA,NA,HOVE,SA,5048,-35.0095021,138.5221115
SA,182,Boothby,7027,1,Brighton North,Paringa Park Primary School,21 Bowker St,NA,NA,NORTH BRIGHTON,SA,5048,-35.002579,138.525681
SA,182,Boothby,7090,1,Brighton South,Lou Kesting Community Hall,Dover Square Broadway,NA,NA,SOUTH BRIGHTON,SA,5048,-35.025393,138.528156
SA,182,Boothby,7040,1,Brighton West,Brighton Secondary School,305 Brighton Rd,NA,NA,NORTH BRIGHTON,SA,5048,-35.004,138.521
SA,182,Boothby,7010,1,Clarence Park,Church of the Trinity,318 Goodwood Rd,NA,NA,CLARENCE PARK,SA,5034,-34.9643,138.59
SA,182,Boothby,6864,1,Colonel Light Gardens,Colonel Light Gardens Primary School,Windsor Ave,NA,NA,COLONEL LIGHT GARDENS,SA,5041,-34.987482,138.596392
SA,182,Boothby,83759,5,Colonel Light Gardens BOOTHBY PPVC,Colonel Light Gardens Uniting Church,560 Goodwood Rd,NA,NA,DAW PARK,SA,5041,-34.9808871,138.5915167
SA,182,Boothby,7012,1,Daw Park,Colonel Light Gardens Uniting Church,560 Goodwood Rd,NA,NA,DAW PARK,SA,5041,-34.981,138.592
SA,182,Boothby,30173,5,Divisional Office (PREPOLL),Divisional Office,Level 9,1 King William St,NA,ADELAIDE,SA,5000,-34.92197,138.599146
SA,182,Boothby,6866,1,Eden Hills,Blackwood Primary School,4 Seymour St,NA,NA,EDEN HILLS,SA,5050,-35.0249,138.608
SA,182,Boothby,7014,1,Edwardstown,Southpoint Church of Christ,24 Towers Tce,NA,NA,EDWARDSTOWN,SA,5039,-34.97453,138.56483
SA,182,Boothby,7015,1,Forbes,Forbes Primary School,80 Thomas St,NA,NA,SOUTH PLYMPTON,SA,5038,-34.9781,138.558
SA,182,Boothby,7023,1,Glenelg,St Paul's Lutheran Church,48 Brighton Rd,NA,NA,GLENELG EAST,SA,5045,-34.981251,138.520266
SA,182,Boothby,65972,5,Glenelg BOOTHBY PPVC,142 Jetty Rd,142 Jetty Rd,NA,NA,GLENELG,SA,5045,-34.9802216,138.5181625
SA,182,Boothby,7018,1,Glenelg Central,St Mary's Hall,19 High St,NA,NA,GLENELG,SA,5045,-34.981499,138.514908
SA,182,Boothby,7019,1,Glenelg East,Glenelg Primary School,cnr Diagonal Rd & Brighton Rd,NA,NA,GLENELG EAST,SA,5045,-34.9852,138.522
SA,182,Boothby,7020,1,Glenelg North (Boothby),St Leonards Primary School,5A Jervois St,NA,NA,GLENELG NORTH,SA,5045,-34.9726,138.52
SA,182,Boothby,7021,1,Glenelg South,St Martin's Anglican Church,45 Hastings St,NA,NA,GLENELG SOUTH,SA,5045,-34.9896,138.517
SA,182,Boothby,7022,1,Glengowrie,Glengowrie Uniting Church,31-33 Butler Cres,NA,NA,GLENGOWRIE,SA,5044,-34.98337,138.52973
SA,182,Boothby,97518,1,Hawthorndene (Boothby),Hawthorndene Primary School,28A Suffolk Rd,NA,NA,HAWTHORNDENE,SA,5051,-35.0208483,138.636111
SA,182,Boothby,6876,1,Hawthorn West,Hawthorn Church of Christ,42 Angas Rd,NA,NA,HAWTHORN,SA,5062,-34.9737,138.6
SA,182,Boothby,6879,1,Kingswood,Mitcham Primary School,20A Hillview Rd,NA,NA,KINGSWOOD,SA,5062,-34.971578,138.616175
SA,182,Boothby,7104,1,Marino,Marino Community Hall,44 Newland Ave,NA,NA,MARINO,SA,5049,-35.0428,138.518
SA,182,Boothby,7024,1,Marion,Marion Primary School,2-22 Malcolm Ave,NA,NA,MARION,SA,5043,-35.004216,138.555772
SA,182,Boothby,7013,1,Melrose Park,Edwardstown Primary School,12 Maria St,NA,NA,MELROSE PARK,SA,5039,-34.9795,138.579
SA,182,Boothby,6881,1,Mitcham,Mitcham Village Institute,105 Princes Rd,NA,NA,MITCHAM,SA,5062,-34.9771085,138.6200826
SA,182,Boothby,7025,1,Mitchell Park,Hamilton Secondary College,815 Marion Rd,NA,NA,MITCHELL PARK,SA,5043,-34.9979,138.558
SA,182,Boothby,65813,5,Myrtle Bank BOOTHBY PPVC,Glen Osmond Baptist Church,312 Glen Osmond Rd,NA,NA,MYRTLE BANK,SA,5064,-34.9565744,138.6379704
SA,182,Boothby,6883,1,Netherby,Urrbrae Agricultural High School,505 Fullarton Rd,NA,NA,NETHERBY,SA,5062,-34.9649,138.626
SA,182,Boothby,7029,1,Oaklands Park,St Elizabeth Of Hungary Anglican Church,12 Dwyer Rd,NA,NA,OAKLANDS PARK,SA,5046,-35.0108,138.542
SA,182,Boothby,6884,1,Panorama,Clapham Primary School,Barretts Rd,NA,NA,CLAPHAM,SA,5062,-34.9937,138.603
SA,182,Boothby,7030,1,Park Holme,Springpark Baptist Church,80 Hendrie St,NA,NA,PARK HOLME,SA,5043,-34.989016,138.547452
SA,182,Boothby,7031,1,Park Holme South,Ascot Park Primary School,1-37 Pildappa Ave,NA,NA,PARK HOLME,SA,5043,-34.9905,138.556
SA,182,Boothby,7032,1,Pasadena,Tower Arts Centre,crn Daws Rd and Goodwood Rd,NA,NA,PASADENA,SA,5042,-34.9925093,138.5880461
SA,182,Boothby,7016,1,Plympton Park,Plympton Glenelg RSL Hall,464 Marion Rd,NA,NA,PLYMPTON PARK,SA,5038,-34.9703,138.555
SA,182,Boothby,7036,1,St Marys,Edwardstown Baptist Church,54C Dorene St,NA,NA,ST MARYS,SA,5042,-34.999057,138.578249
SA,182,Boothby,7117,1,Seacliff,Seacliff Uniting Church Hall,5 Wheatland St,NA,NA,SEACLIFF,SA,5049,-35.0317,138.523
SA,182,Boothby,83473,1,Seacombe Gardens,Darlington Primary School,9-11 White Cres,NA,NA,SEACOMBE GARDENS,SA,5047,-35.0271973,138.547603
SA,182,Boothby,7118,1,Seacombe Heights,Seaview High School,78-124 Seacombe Rd,NA,NA,SEACOMBE HEIGHTS,SA,5047,-35.0292,138.548
SA,182,Boothby,7119,1,Seaview Downs,Seaview Downs Primary School,26-44 Ross St,NA,NA,SEAVIEW DOWNS,SA,5049,-35.040714,138.535645
SA,182,Boothby,7034,1,Somerton Park East,Somerton Park Seniors Living Community,91 Diagonal Rd,NA,NA,SOMERTON PARK,SA,5044,-34.9938226,138.5266797
SA,182,Boothby,7035,1,South Plympton,Vermont Uniting Church,578 Cross Rd,NA,NA,SOUTH PLYMPTON,SA,5038,-34.9679,138.56
SA,182,Boothby,33237,2,Special Hospital Team 1,Multiple sites,NA,NA,NA,NA,SA,NA,NA,NA
SA,182,Boothby,33238,2,Special Hospital Team 2,Multiple sites,NA,NA,NA,NA,SA,NA,NA,NA
SA,182,Boothby,33239,2,Special Hospital Team 3,Multiple sites,NA,NA,NA,NA,SA,NA,NA,NA
SA,182,Boothby,33240,2,Special Hospital Team 4,Multiple sites,NA,NA,NA,NA,SA,NA,NA,NA
SA,182,Boothby,65875,2,Special Hospital Team 5,Multiple sites,NA,NA,NA,NA,SA,NA,NA,NA
