uniqueID,surname,allOtherNames,firstName,commonName,displayName,earlierOrLaterNames,title,gender,birthDate,birthYear,birthPlace,deathDate,member,senator,wasPrimeMinister,wikidataID,wikipedia,adb,comments
Sibraa1937,Sibraa,Kerry Walter,Kerry,NA,"Sibraa, Kerry",NA,NA,male,1937-10-12,1937,Sydney,NA,0,1,NA,Q6394660,https://en.wikipedia.org/wiki/Kerry_Sibraa,NA,NA
Siddons1927,Siddons,John Royston,John,NA,"Siddons, John",NA,NA,male,1927-10-05,1927,Melbourne,2016-09-22,0,1,NA,Q6257825,https://en.wikipedia.org/wiki/John_Siddons,NA,NA
Sidebottom1951,Sidebottom,Peter Sid,Peter,Sid,"Sidebottom, Sid",NA,NA,male,1951-04-23,1951,Hobart,NA,1,0,NA,Q7507904,https://en.wikipedia.org/wiki/Sid_Sidebottom,NA,NA
Siewert1961,Siewert,Rachel Mary,Rachel,NA,"Siewert, Rachel",NA,NA,female,1961-11-04,1961,Sydney,NA,0,1,NA,Q2125232,https://en.wikipedia.org/wiki/Rachel_Siewert,NA,NA
Sim1917,Sim,John Peter,John,NA,"Sim, John",NA,NA,male,1917-01-21,1917,Colac,2015-07-29,0,1,NA,Q7176939,https://en.wikipedia.org/wiki/Peter_Sim,NA,NA
Simmonds1985,Simmonds,Julian Graham John,Julian,NA,"Simmonds, Julian",NA,NA,male,1985-08-29,1985,Brisbane,NA,1,0,NA,Q64226194,https://en.wikipedia.org/wiki/Julian_Simmonds,NA,NA
Simmonds1889,Simmonds,Wilfrid Mylchreest,Wilfrid,NA,"Simmonds, Wilfrid",NA,NA,male,1889-12-19,1889,Cairns,1967-01-02,0,1,NA,Q8001989,https://en.wikipedia.org/wiki/Wilfrid_Simmonds,NA,NA
Simmons1947,Simmons,David William,David,NA,"Simmons, David",NA,NA,male,1947-11-07,1947,Broken Hill,NA,1,0,NA,Q5239805,https://en.wikipedia.org/wiki/David_Simmons_(Australian_politician),NA,NA
Simms1984,Simms,Robert Andrew,Robert,NA,"Simms, Robert",NA,NA,male,1984-03-26,1984,Yorkshire,NA,0,1,NA,Q21066567,https://en.wikipedia.org/wiki/Robert_Simms_(politician),NA,NA
Simon1936,Simon,Barry Douglas,Barry,NA,"Simon, Barry",NA,NA,male,1936-04-01,1936,Melbourne,2004-07-07,1,0,NA,Q4864744,https://en.wikipedia.org/wiki/Barry_Simon_(politician),NA,NA
Simpkins1964,Simpkins,Luke Xavier Linton,Luke,NA,"Simpkins, Luke",NA,NA,male,1964-06-08,1964,Sydney,NA,1,0,NA,Q6702345,https://en.wikipedia.org/wiki/Luke_Simpkins,NA,NA
Sinclair1864,Sinclair,Hugh,Hugh,NA,"Sinclair, Hugh",NA,NA,male,1864-06-06,1864,Cambewarra,1926-08-03,1,0,NA,Q5932679,https://en.wikipedia.org/wiki/Hugh_Sinclair_(politician),NA,Need to double check birthdate.
Sinclair1929,Sinclair,Ian McCahon,Ian,NA,"Sinclair, Ian",NA,NA,male,1929-06-10,1929,Sydney,NA,1,0,NA,Q5982908,https://en.wikipedia.org/wiki/Ian_Sinclair,NA,NA
Singh1972,Singh,Lisa Maria,Lisa,NA,"Singh, Lisa",NA,NA,female,1972-02-20,1972,Hobart,NA,0,1,NA,Q16191279,https://en.wikipedia.org/wiki/Lisa_Singh,NA,NA
Sinodinos1957,Sinodinos,Arthur,Arthur,NA,"Sinodinos, Arthur",NA,NA,male,1957-02-25,1957,Newcastle,NA,0,1,NA,Q4800293,https://en.wikipedia.org/wiki/Arthur_Sinodinos,NA,NA
Skene1845,Skene,Thomas,Thomas,NA,"Skene, Thomas",NA,NA,male,1845-12-15,1845,Ballarat,1910-03-15,1,0,NA,Q7793998,https://en.wikipedia.org/wiki/Thomas_Skene,NA,NA
Slipper1950,Slipper,Peter Neil,Peter,NA,"Slipper, Peter",NA,NA,male,1950-02-14,1950,Ipswich,NA,1,0,NA,Q7176978,https://en.wikipedia.org/wiki/Peter_Slipper,NA,NA
Smith1851,Smith,Arthur Bruce,Arthur,Bruce,"Smith, Bruce",NA,NA,male,1851-06-28,1851,Rotherhithe,1937-08-14,1,0,NA,Q4978298,https://en.wikipedia.org/wiki/Bruce_Smith_(Australian_politician),NA,NA
Smith1856,Smith,Sydney,Sydney,NA,"Smith, Sydney",NA,NA,male,1856-04-11,1856,Colyton,1934-02-21,1,0,NA,Q7660150,https://en.wikipedia.org/wiki/Sydney_Smith_(Australian_politician),NA,NA
Smith1881,Smith,Albert Edward,Albert,NA,"Smith, Albert",NA,NA,male,1881-01-02,1881,Kent,1965-02-05,1,0,NA,Q4711228,https://en.wikipedia.org/wiki/Albert_Smith_(South_Australian_politician),NA,NA
Smith1939,Smith,Silvia Joy,Silvia,NA,"Smith, Silvia",NA,NA,female,1939-12-22,1939,Burnie,NA,1,0,NA,Q7517043,https://en.wikipedia.org/wiki/Silvia_Smith,NA,NA
Smith1950,Smith,Anthony Charles,Anthony,Tony (Anthony Charles),"Smith, Tony (Anthony Charles)",NA,NA,male,1950-07-15,1950,NA,NA,1,0,NA,Q7823441,https://en.wikipedia.org/wiki/Tony_Smith_(Queensland_politician),NA,NA
Smith1954,Smith,Warwick Leslie,Warwick,NA,"Smith, Warwick",NA,NA,male,1954-05-13,1954,Launceston,NA,1,0,NA,Q7971193,https://en.wikipedia.org/wiki/Warwick_Smith_(politician),NA,NA
Smith1955,Smith,Stephen Francis,Stephen,NA,"Smith, Stephen",NA,NA,male,1955-12-12,1955,Narrogin,NA,1,0,NA,Q1376420,https://en.wikipedia.org/wiki/Stephen_Smith_(Australian_politician),NA,NA
Smith1967,Smith,Anthony David Hawthorn,Anthony,Tony (Anthony David),"Smith, Tony (Anthony David)",NA,NA,male,1967-03-13,1967,Melbourne,NA,1,0,NA,Q16197257,https://en.wikipedia.org/wiki/Tony_Smith_(Victorian_politician),NA,NA
Smith1969,Smith,Dean Anthony,Dean,NA,"Smith, Dean",NA,NA,male,1969-05-15,1969,Perth,NA,0,1,NA,Q5246470,https://en.wikipedia.org/wiki/Dean_Smith_(Australian_politician),NA,NA
Smith1970,Smith,David Philip Benedict,David,NA,"Smith, David",NA,NA,male,1970-03-25,1970,Canberra,NA,1,1,NA,Q53960880,https://en.wikipedia.org/wiki/David_Smith_(Australian_Capital_Territory_politician),NA,NA
Smith1986,Smith,Marielle Catherine Feuerherdt,Marielle,NA,"Smith, Marielle",NA,NA,female,1986-12-30,1986,Sydney,NA,0,1,NA,Q63531157,https://en.wikipedia.org/wiki/Marielle_Smith,NA,NA
SmithMiles1869,Smith,Miles Staniforth Cater,Miles,Staniforth,"Smith, Staniforth",NA,NA,male,1869-02-25,1869,Kingston,1934-01-14,0,1,NA,Q7598931,https://en.wikipedia.org/wiki/Staniforth_Smith,NA,NA
SmithWilliam1869,Smith,William Henry Laird,William,William Laird,"Smith, William Laird",NA,NA,male,1869-09-15,1869,Westbury,1942-10-21,1,0,NA,Q8014255,https://en.wikipedia.org/wiki/William_Laird_Smith,NA,NA
Smyth1959,Smyth,Brendan Michael,Brendan,NA,"Smyth, Brendan",NA,NA,male,1959-07-27,1959,Sydney,NA,1,0,NA,Q16193371,https://en.wikipedia.org/wiki/Brendan_Smyth_(politician),NA,NA
Smyth1976,Smyth,Laura Mary,Laura,NA,"Smyth, Laura",NA,NA,female,1976-11-12,1976,Belfast,NA,1,0,NA,Q16216096,https://en.wikipedia.org/wiki/Laura_Smyth,NA,NA
Snedden1926,Snedden,Billy Mackie,Billy,NA,"Snedden, Billy",Later Sir Billy,NA,male,1926-12-31,1926,West Perth,1987-06-27,1,0,NA,Q863220,https://en.wikipedia.org/wiki/Billy_Snedden,NA,NA
Snow1934,Snow,James Henry,James,NA,"Snow, James",NA,NA,male,1934-09-15,1934,Surrey Hills,NA,1,0,NA,Q6198202,https://en.wikipedia.org/wiki/Jim_Snow,NA,NA
Snowdon1950,Snowdon,Warren Edward,Warren,NA,"Snowdon, Warren",NA,NA,male,1950-03-20,1950,Canberra,NA,1,0,NA,Q7970485,https://en.wikipedia.org/wiki/Warren_Snowdon,NA,NA
Solomon1839,Solomon,Elias,Elias,NA,"Solomon, Elias",NA,NA,male,1839-09-02,1839,London,1909-05-23,1,0,NA,Q5360607,https://en.wikipedia.org/wiki/Elias_Solomon,NA,NA
Solomon1853,Solomon,Vaiben Louis,Vaiben,NA,"Solomon, Vaiben",NA,NA,male,1853-05-13,1853,Adelaide,1908-10-20,1,0,NA,Q7908685,https://en.wikipedia.org/wiki/Vaiben_Louis_Solomon,NA,NA
Solomon1931,Solomon,Robert John,Robert,NA,"Solomon, Robert",NA,NA,male,1931-11-02,1931,Condobolin,NA,1,0,NA,Q16092026,https://en.wikipedia.org/wiki/Robert_Solomon_(politician),NA,NA
Somlyay1946,Somlyay,Alexander Michael,Alexander,Alex,"Somlyay, Alex",NA,NA,male,1946-01-18,1946,Budapest,NA,1,0,NA,Q4717825,https://en.wikipedia.org/wiki/Alex_Somlyay,NA,NA
Southcott1967,Southcott,Andrew John,Andrew,NA,"Southcott, Andrew",NA,NA,male,1967-10-15,1967,Adelaide,NA,1,0,NA,Q4758616,https://en.wikipedia.org/wiki/Andrew_Southcott,NA,NA
Sowada1961,Sowada,Karin Nicole,Karin,NA,"Sowada, Karin",NA,NA,female,1961-11-01,1961,Sydney,NA,0,1,NA,Q15500828,https://en.wikipedia.org/wiki/Karin_Sowada,NA,NA
Spence1846,Spence,William Guthrie,William,NA,"Spence, William",NA,NA,male,1846-08-07,1846,Eday,1926-12-13,1,0,NA,Q8018641,https://en.wikipedia.org/wiki/William_Spence,NA,NA
Spender1897,Spender,Percy Claude,Percy,NA,"Spender, Percy",NA,NA,male,1897-10-05,1897,Sydney,1985-05-03,1,0,NA,Q2070305,https://en.wikipedia.org/wiki/Percy_Spender,NA,NA
Spender1935,Spender,John Michael,John,NA,"Spender, John",NA,NA,male,1935-12-02,1935,Sydney,NA,1,0,NA,Q6258649,https://en.wikipedia.org/wiki/John_Spender,NA,NA
Spender1975,Spender,Duncan Peter James,Duncan,NA,"Spender, Duncan",NA,NA,male,1975-06-18,1975,Brisbane,NA,0,1,NA,Q62124140,https://en.wikipedia.org/wiki/Duncan_Spender,NA,NA
Spicer1899,Spicer,John Armstrong,John,NA,"Spicer, John",NA,NA,male,1899-03-05,1899,Prahran,1978-01-03,0,1,NA,Q16008459,https://en.wikipedia.org/wiki/John_Spicer_(Australian_politician),NA,NA
Spindler1932,Spindler,Sid,Sid,NA,"Spindler, Sid",NA,NA,male,1932-07-09,1932,Lodz,2008-03-01,0,1,NA,Q2281649,https://en.wikipedia.org/wiki/Sid_Spindler,NA,NA
Spooner1891,Spooner,Eric Sydney,Eric,NA,"Spooner, Eric",NA,NA,male,1891-03-02,1891,Redfern,1952-06-03,1,0,NA,Q1351648,https://en.wikipedia.org/wiki/Eric_Spooner,NA,NA
Spooner1897,Spooner,William Henry,William,Bill,"Spooner, Bill",Later Sir William,NA,male,1897-12-23,1897,Surry Hills,1966-07-14,0,1,NA,Q16004106,https://en.wikipedia.org/wiki/Bill_Spooner_(politician),NA,NA
Spurr1897,Spurr,Lancelot Thomas,Lancelot,NA,"Spurr, Lancelot",NA,NA,male,1897-03-17,1897,Deloraine,1965-05-30,1,0,NA,Q6483646,https://en.wikipedia.org/wiki/Lancelot_Spurr,NA,NA
Stacey1879,Stacey,Fred Hurtle,Fred,NA,"Stacey, Fred",NA,NA,male,1879-08-06,1879,Carey Gully,1964-09-17,1,0,NA,Q5496326,https://en.wikipedia.org/wiki/Fred_Stacey,NA,NA
Staley1939,Staley,Anthony Allan,Anthony,Tony,"Staley, Tony",NA,NA,male,1939-05-15,1939,NA,NA,1,0,NA,Q7823476,https://en.wikipedia.org/wiki/Tony_Staley,NA,NA
Stanley1961,Stanley,Anne Maree,Anne,NA,"Stanley, Anne",NA,NA,female,1961-10-06,1961,Sydney,NA,1,0,NA,Q25768264,https://en.wikipedia.org/wiki/Anne_Stanley_(politician),NA,NA
Staples1947,Staples,Peter Richard,Peter,NA,"Staples, Peter",NA,NA,male,1947-10-15,1947,Melbourne,NA,1,0,NA,Q7177078,https://en.wikipedia.org/wiki/Peter_Staples,NA,NA
StClair1949,St Clair,Stuart Roy,Stuart,NA,"St Clair, Stuart",NA,NA,male,1949-11-21,1949,Sydney,NA,1,0,NA,Q7627118,https://en.wikipedia.org/wiki/Stuart_St._Clair,NA,NA
Steedman1943,Steedman,Alan Peter,Alan,Peter,"Steedman, Peter",NA,NA,male,1943-12-07,1943,NA,NA,1,0,NA,Q7177090,https://en.wikipedia.org/wiki/Peter_Steedman,NA,Need to double check birthdate.
SteeleJohn1994,Steele-John,Jordon Alexander,Jordon,NA,"Steele-John, Jordon",NA,NA,male,1994-10-14,1994,Northampton,NA,0,1,NA,Q33139188,https://en.wikipedia.org/wiki/Jordon_Steele-John,NA,NA
Steggall1974,Steggall,Zali,Zali,NA,"Steggall, Zali",NA,NA,female,1974-04-16,1974,Sydney,NA,1,0,NA,Q145103,https://en.wikipedia.org/wiki/Zali_Steggall,NA,NA
Stephens1954,Stephens,Ursula Mary,Ursula,NA,"Stephens, Ursula",NA,NA,female,1954-07-07,1954,Wicklow,NA,0,1,NA,Q7901281,https://en.wikipedia.org/wiki/Ursula_Stephens,NA,NA
Sterle1960,Sterle,Glenn,Glenn,NA,"Sterle, Glenn",NA,NA,male,1960-01-03,1960,Melbourne,NA,0,1,NA,Q5569124,https://en.wikipedia.org/wiki/Glenn_Sterle,NA,NA
Stevens1983,Stevens,James William Stevens,James,NA,"Stevens, James",NA,NA,male,1983-03-27,1983,Adelaide,NA,1,0,NA,Q63509173,https://en.wikipedia.org/wiki/James_Stevens_(Australian_politician),NA,NA
Stewart1850,Stewart,James Charles,James,NA,"Stewart, James",NA,NA,male,1850-09-07,1850,Grantown-on-Spey,1931-12-19,0,1,NA,Q6143638,https://en.wikipedia.org/wiki/James_Stewart_(Australian_politician),NA,NA
Stewart1884,Stewart,Frederick Harold,Frederick,NA,"Stewart, Frederick",Later Sir Frederick,NA,male,1884-08-14,1884,Newcastle,1961-06-30,1,0,NA,Q1452902,https://en.wikipedia.org/wiki/Frederick_Stewart_(Australian_politician),NA,NA
Stewart1885,Stewart,Percy Gerald,Percy,NA,"Stewart, Percy",NA,NA,male,1885-10-18,1885,Footscray,1931-10-14,1,0,NA,Q7167595,https://en.wikipedia.org/wiki/Percy_Stewart,NA,NA
Stewart1923,Stewart,Francis Eugene,Francis,Frank,"Stewart, Frank",NA,NA,male,1923-02-20,1923,Belmore,1979-04-16,1,0,NA,Q5489783,https://en.wikipedia.org/wiki/Frank_Stewart,NA,NA
StJohn1916,St John,Edward Henry,Edward,NA,"St John, Edward",NA,NA,male,1916-08-15,1916,Boggabri,1994-10-24,1,0,NA,Q5345396,https://en.wikipedia.org/wiki/Edward_St_John,NA,NA
StLedger1859,St Ledger,Anthony James Joseph,Anthony,NA,"St Ledger, Anthony",NA,NA,male,1859-02-18,1859,Barnsley,1929-04-17,0,1,NA,Q4773501,https://en.wikipedia.org/wiki/Anthony_St_Ledger,NA,NA
Stoker1982,Stoker,Amanda Jane,Amanda,NA,"Stoker, Amanda",NA,NA,female,1982-10-30,1982,Liverpool,NA,0,1,NA,Q50808634,https://en.wikipedia.org/wiki/Amanda_Stoker,NA,NA
Stokes1906,Stokes,Philip William Clifford,Philip,NA,"Stokes, Philip",NA,NA,male,1906-10-25,1906,North Melbourne,1983-10-18,1,0,NA,Q7184432,https://en.wikipedia.org/wiki/Philip_Stokes,NA,NA
Stone1929,Stone,John Owen,John,NA,"Stone, John",NA,NA,male,1929-01-31,1929,Perth,NA,0,1,NA,Q6259287,https://en.wikipedia.org/wiki/John_Stone_(Australian_politician),NA,NA
Stone1951,Stone,Sharman Nancy,Sharman,NA,"Stone, Sharman",NA,NA,female,1951-04-23,1951,Pyramid Hill,NA,1,0,NA,Q7489916,https://en.wikipedia.org/wiki/Sharman_Stone,NA,NA
Storer1969,Storer,Timothy Raphael,Timothy,Tim,"Storer, Tim",NA,NA,male,1969-10-24,1969,Loxton,NA,0,1,NA,Q48885543,https://en.wikipedia.org/wiki/Tim_Storer,NA,NA
Storrer1854,Storrer,David,David,NA,"Storrer, David",NA,NA,male,1854-11-24,1854,Legana,1935-11-13,1,0,NA,Q5240116,https://en.wikipedia.org/wiki/David_Storrer,NA,NA
Story1857,Story,William Harrison,William,NA,"Story, William",NA,NA,male,1857-05-31,1857,Adelaide,1924-07-13,1,1,NA,Q8018877,https://en.wikipedia.org/wiki/William_Story_(Australian_politician),NA,NA
StottDespoja1969,Stott Despoja,Natasha Jessica,Natasha,NA,"Stott Despoja, Natasha",NA,NA,female,1969-09-09,1969,Adelaide,NA,0,1,NA,Q6968504,https://en.wikipedia.org/wiki/Natasha_Stott_Despoja,NA,NA
Street1894,Street,Geoffrey Austin,Geoffrey,NA,"Street, Geoffrey",NA,NA,male,1894-01-21,1894,Woollahra,1940-08-13,1,0,NA,Q5534914,https://en.wikipedia.org/wiki/Geoffrey_Street,NA,NA
Street1926,Street,Anthony Austin,Anthony,Tony,"Street, Tony",NA,NA,male,1926-02-08,1926,NA,NA,1,0,NA,Q2442849,https://en.wikipedia.org/wiki/Tony_Street,NA,NA
Stumm1853,Stumm,Jacob,Jacob,NA,"Stumm, Jacob",NA,NA,male,1853-08-26,1853,Frankfurt,1921-01-23,1,0,NA,Q6119323,https://en.wikipedia.org/wiki/Jacob_Stumm,NA,NA
Styles1841,Styles,James,James,NA,"Styles, James",NA,NA,male,1841-07-03,1841,Croydon,1913-02-04,0,1,NA,Q16058758,https://en.wikipedia.org/wiki/James_Styles,NA,NA
Sudmalis1955,Sudmalis,Ann Elizabeth,Ann,NA,"Sudmalis, Ann",NA,NA,female,1955-09-16,1955,Milton,NA,1,0,NA,Q16186916,https://en.wikipedia.org/wiki/Ann_Sudmalis,NA,NA
Sukkar1981,Sukkar,Michael Sven,Michael,NA,"Sukkar, Michael",NA,NA,male,1981-09-11,1981,Melbourne,NA,1,0,NA,Q16221628,https://en.wikipedia.org/wiki/Michael_Sukkar,NA,NA
Sullivan1929,Sullivan,John William,John,NA,"Sullivan, John",NA,NA,male,1929-02-07,1929,Narrandera,NA,1,0,NA,Q6259610,https://en.wikipedia.org/wiki/John_Sullivan_(Australian_politician),NA,NA
Sullivan1942,Sullivan,Kathryn Jean Martin,Kathryn,Kathy,"Sullivan, Kathy",Also Kathryn Jean Martin before marriage,NA,female,1942-03-08,1942,Brisbane,NA,1,1,NA,Q16106114,https://en.wikipedia.org/wiki/Kathy_Sullivan_(Australian_politician),NA,https://biography.senate.gov.au/sullivan-kathryn-jean-martin/
Sullivan1950,Sullivan,Jonathan Harold,Jonathan,Jon,"Sullivan, Jon",NA,NA,male,1950-11-10,1950,Bulli,NA,1,0,NA,Q16145781,https://en.wikipedia.org/wiki/Jon_Sullivan,NA,NA
Swan1954,Swan,Wayne Maxwell,Wayne,NA,"Swan, Wayne",NA,NA,male,1954-06-30,1954,Nambour,NA,1,0,NA,Q1236571,https://en.wikipedia.org/wiki/Wayne_Swan,NA,NA
Swanson1970,Swanson,Meryl,Meryl,NA,"Swanson, Meryl",NA,NA,female,1970-09-03,1970,Kurri Kurri,NA,1,0,NA,Q25350223,https://en.wikipedia.org/wiki/Meryl_Swanson,NA,NA
Swartz1911,Swartz,Reginald William Colin,Reginald,Reg,"Swartz, Reg",Later Sir Reginald,NA,male,1911-04-14,1911,Brisbane,2006-02-02,1,0,NA,Q7308886,https://en.wikipedia.org/wiki/Reginald_Swartz,NA,NA
Symon1846,Symon,Josiah Henry,Josiah,NA,"Symon, Josiah",Sir,NA,male,1846-09-27,1846,Wick,1934-03-29,0,1,NA,Q6290634,https://en.wikipedia.org/wiki/Josiah_Symon,NA,NA
Symon1965,Symon,Michael Stuart,Michael,Mike,"Symon, Mike",NA,NA,male,1965-02-21,1965,Box Hill,NA,1,0,NA,Q16191323,https://en.wikipedia.org/wiki/Mike_Symon,NA,NA
Synon1959,Synon,Karen Margaret,Karen,NA,"Synon, Karen",NA,NA,female,1959-09-15,1959,Gippsland,NA,0,1,NA,Q6370069,https://en.wikipedia.org/wiki/Karen_Synon,NA,NA
Tambling1943,Tambling,Grant Ernest John,Grant,NA,"Tambling, Grant",NA,NA,male,1943-06-20,1943,Darwin,NA,1,1,NA,Q5596486,https://en.wikipedia.org/wiki/Grant_Tambling,NA,NA
Tangney1907,Tangney,Dorothy Margaret,Dorothy,NA,"Tangney, Dorothy",Later Dame Dorothy,NA,female,1907-03-13,1907,North Perth,1985-06-03,0,1,NA,Q5298653,https://en.wikipedia.org/wiki/Dorothy_Tangney,NA,NA
Tanner1956,Tanner,Lindsay James,Lindsay,NA,"Tanner, Lindsay",NA,NA,male,1956-04-24,1956,Orbost,NA,1,0,NA,Q1826293,https://en.wikipedia.org/wiki/Lindsay_Tanner,NA,NA
Tate1894,Tate,John Percival,John,NA,"Tate, John",NA,NA,male,1894-03-21,1894,Wellington,1977-01-21,0,1,NA,Q6260274,https://en.wikipedia.org/wiki/John_Tate_(Australian_politician),NA,NA
Tate1945,Tate,Michael Carter,Michael,NA,"Tate, Michael",NA,NA,male,1945-07-06,1945,Sydney,NA,0,1,NA,Q13522531,https://en.wikipedia.org/wiki/Michael_Tate,NA,NA
Taylor1938,Taylor,William Leonard,William,Bill,"Taylor, Bill",NA,NA,male,1938-09-14,1938,Toowoomba,NA,1,0,NA,Q4911113,https://en.wikipedia.org/wiki/Bill_Taylor_(naval_officer),NA,NA
Taylor1966,Taylor,Angus James,Angus,NA,"Taylor, Angus",NA,NA,male,1966-09-30,1966,Nimmitabel,NA,1,0,NA,Q16196728,https://en.wikipedia.org/wiki/Angus_Taylor_(politician),NA,NA
Tchen1941,Tchen,Tsebin,Tsebin,NA,"Tchen, Tsebin",NA,NA,male,1941-03-10,1941,Chongqing,NA,0,1,NA,Q7849493,https://en.wikipedia.org/wiki/Tsebin_Tchen,NA,NA
Teague1944,Teague,Baden Chapman,Baden,NA,"Teague, Baden",NA,NA,male,1944-09-18,1944,Adelaide,NA,0,1,NA,Q4840767,https://en.wikipedia.org/wiki/Baden_Teague,NA,NA
Tehan1916,Tehan,Thomas Joseph,Thomas,Tom,"Tehan, Tom",NA,NA,male,1916-01-18,1916,Kyabram,1996-06-01,0,1,NA,Q7817792,https://en.wikipedia.org/wiki/Tom_Tehan,NA,NA
Tehan1968,Tehan,Daniel Thomas,Daniel,Dan,"Tehan, Dan",NA,NA,male,1968-01-27,1968,Melbourne,NA,1,0,NA,Q5214486,https://en.wikipedia.org/wiki/Dan_Tehan,NA,NA
Templeman1963,Templeman,Susan Raye,Susan,NA,"Templeman, Susan",NA,NA,female,1963-07-30,1963,Sydney,NA,1,0,NA,Q25753992,https://en.wikipedia.org/wiki/Susan_Templeman,NA,NA
Theodore1884,Theodore,Edward Granville,Edward,Ted,"Theodore, Ted",NA,NA,male,1884-12-29,1884,Adelaide,1950-02-09,1,0,NA,Q7693792,https://en.wikipedia.org/wiki/Ted_Theodore,NA,NA
Theophanous1946,Theophanous,Andrew Charles,Andrew,NA,"Theophanous, Andrew",NA,NA,male,1946-03-24,1946,Paphos,NA,1,0,NA,Q4758704,https://en.wikipedia.org/wiki/Andrew_Theophanous,NA,NA
Thistlethwaite1972,Thistlethwaite,Matthew James,Matthew,Matt,"Thistlethwaite, Matt",NA,NA,male,1972-09-06,1972,Sydney,NA,1,1,NA,Q6789423,https://en.wikipedia.org/wiki/Matt_Thistlethwaite,NA,NA
Thomas1863,Thomas,Josiah,Josiah,NA,"Thomas, Josiah",NA,NA,male,1863-04-28,1863,Camborne,1933-02-05,1,1,NA,Q1708668,https://en.wikipedia.org/wiki/Josiah_Thomas,NA,NA
Thomas1936,Thomas,Andrew Murray,Andrew,NA,"Thomas, Andrew",NA,NA,male,1936-03-14,1936,NA,2011-05-14,0,1,NA,Q4758705,https://en.wikipedia.org/wiki/Andrew_Thomas_(Australian_politician),NA,NA
Thompson1863,Thompson,William George,William,NA,"Thompson, William",NA,NA,male,1863-03-02,1863,Lurgan,1953-03-07,0,1,NA,Q8019359,https://en.wikipedia.org/wiki/William_Thompson_(Australian_politician),NA,NA
Thompson1885,Thompson,Victor Charles,Victor,NA,"Thompson, Victor",NA,NA,male,1885-09-10,1885,Sydney,1968-05-11,1,0,NA,Q7926387,https://en.wikipedia.org/wiki/Victor_Thompson,NA,NA
Thompson1886,Thompson,Albert Victor,Albert,NA,"Thompson, Albert",NA,NA,male,1886-11-14,1886,Rosewater,1966-01-13,1,0,NA,Q4711324,https://en.wikipedia.org/wiki/Albert_Thompson_(Australian_politician),NA,NA
Thompson1960,Thompson,Cameron Paul,Cameron,NA,"Thompson, Cameron",NA,NA,male,1960-10-01,1960,Rockhampton,NA,1,0,NA,Q5026394,https://en.wikipedia.org/wiki/Cameron_Thompson,NA,NA
Thompson1988,Thompson,Phillip Bruce,Phillip,NA,"Thompson, Phillip",NA,NA,male,1988-05-07,1988,Armidale,NA,1,0,NA,Q64009045,https://en.wikipedia.org/wiki/Phillip_Thompson,NA,NA
Thomson1848,Thomson,Dugald,Dugald,NA,"Thomson, Dugald",NA,NA,male,1848-12-28,1848,Camberwell,1922-11-27,1,0,NA,Q5312473,https://en.wikipedia.org/wiki/Dugald_Thomson,NA,NA
Thomson1856,Thomson,David Alexander,David,David Alexander,"Thomson, David Alexander",NA,NA,male,1856-02-26,1856,Prahran,1926-10-30,1,0,NA,Q5240394,https://en.wikipedia.org/wiki/David_Thomson_(Labor_Party_politician),NA,NA
Thomson1862,Thomson,John,John,NA,"Thomson, John",NA,NA,male,NA,1862,Taree,1934-07-14,1,0,NA,Q3809651,https://en.wikipedia.org/wiki/John_Thomson_(Australian_politician),NA,NA
Thomson1924,Thomson,David Scott,David,David Scott,"Thomson, David Scott",NA,NA,male,1924-11-21,1924,Sale,2013-10-13,1,0,NA,Q5240396,https://en.wikipedia.org/wiki/David_Thomson_(Australian_National_Party_politician),NA,NA
Thomson1955,Thomson,Kelvin John,Kelvin,NA,"Thomson, Kelvin",NA,NA,male,1955-05-01,1955,Coburg,NA,1,0,NA,Q18907740,https://en.wikipedia.org/wiki/Kelvin_Thomson,NA,NA
Thomson1961,Thomson,Andrew Peter,Andrew,NA,"Thomson, Andrew",NA,NA,male,1961-01-07,1961,Melbourne,NA,1,0,NA,Q4758721,https://en.wikipedia.org/wiki/Andrew_Thomson_(Australian_politician),NA,NA
Thomson1964,Thomson,Craig Robert,Craig,NA,"Thomson, Craig",NA,NA,male,1964-07-31,1964,Wellington,NA,1,0,NA,Q3696471,https://en.wikipedia.org/wiki/Craig_Thomson_(politician),NA,NA
Thorburn1930,Thorburn,Ray William,Ray,NA,"Thorburn, Ray",NA,NA,male,1930-11-15,1930,Sydney,1986-01-30,1,0,NA,Q7298197,https://en.wikipedia.org/wiki/Ray_Thorburn,NA,NA
Thorby1888,Thorby,Harold Victor Campbell,Harold,NA,"Thorby, Harold",NA,NA,male,1888-10-02,1888,Annandale,1973-01-01,1,0,NA,Q5662549,https://en.wikipedia.org/wiki/Harold_Thorby,NA,NA
Thorp1953,Thorp,Lin Estelle,Lin,NA,"Thorp, Lin",NA,NA,female,1953-11-04,1953,Hobart,NA,0,1,NA,Q6550105,https://en.wikipedia.org/wiki/Lin_Thorp,NA,NA
Thwaites1980,Thwaites,Kate Lynne,Kate,NA,"Thwaites, Kate",NA,NA,female,1980-01-19,1980,Melbourne,NA,1,0,NA,Q64225759,https://en.wikipedia.org/wiki/Kate_Thwaites,NA,NA
Ticehurst1945,Ticehurst,Ken,Ken,NA,"Ticehurst, Ken",NA,NA,male,1945-01-22,1945,Forbes,NA,1,0,NA,Q6388605,https://en.wikipedia.org/wiki/Ken_Ticehurst,NA,NA
