LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
SVK,QGDP,TOT,PC_CHGPP,Q,2003-Q4,1.681472309,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2004-Q1,1.29797606,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2004-Q2,0.666760546,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2004-Q3,2.312438003,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2004-Q4,1.534217874,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2005-Q1,1.239651469,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2005-Q2,2.093798921,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2005-Q3,1.635385831,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2005-Q4,1.461432614,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2006-Q1,2.375659268,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2006-Q2,2.335655575,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2006-Q3,1.913968108,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2006-Q4,2.808979534,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2007-Q1,2.107459686,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2007-Q2,2.476313867,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2007-Q3,2.368547666,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2007-Q4,6.355912095,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2008-Q1,-2.801505106,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2008-Q2,1.251130192,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2008-Q3,1.419436013,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2008-Q4,1.201281,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2009-Q1,-9.600038393,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2009-Q2,1.651201291,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2009-Q3,1.722728495,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2009-Q4,1.940396418,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2010-Q1,1.846014475,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2010-Q2,1.167655274,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2010-Q3,1.100273322,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2010-Q4,0.660050295,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2011-Q1,0.338307263,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2011-Q2,0.690547712,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2011-Q3,0.464077902,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2011-Q4,0.766048296,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2012-Q1,0.237895554,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2012-Q2,0.161969812,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2012-Q3,0.091103369,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2012-Q4,-0.115711274,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2013-Q1,0.037224419,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2013-Q2,0.321670114,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2013-Q3,0.460652334,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2013-Q4,0.578985795,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2014-Q1,0.617397086,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2014-Q2,0.763525702,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2014-Q3,0.964600821,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2014-Q4,1.104522391,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2015-Q1,1.926848333,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2015-Q2,1.245723779,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2015-Q3,1.151285535,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2015-Q4,0.72047205,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2016-Q1,-0.023395424,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2016-Q2,0.246709693,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2016-Q3,0.37067168,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2016-Q4,0.611547296,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2017-Q1,0.846324522,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2017-Q2,0.935963504,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2017-Q3,0.810525502,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2017-Q4,1.139139288,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2018-Q1,0.772602841,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2018-Q2,1.139016799,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2018-Q3,0.980137419,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2018-Q4,0.529065094,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2019-Q1,0.908308116,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2019-Q2,0.345908913,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2019-Q3,0.237851052,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2019-Q4,0.512124896,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2020-Q1,-3.869966262,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2020-Q2,-7.221938842,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2020-Q3,9.079292113,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2020-Q4,0.44844978,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2021-Q1,-1.352691213,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2021-Q2,1.890770751,NA
SVK,QGDP,TOT,PC_CHGPP,Q,2021-Q3,0.374491642,NA
ARG,QGDP,TOT,PC_CHGPP,A,1994,5.836200695,NA
ARG,QGDP,TOT,PC_CHGPP,A,1995,-2.845209605,NA
ARG,QGDP,TOT,PC_CHGPP,A,1996,5.526689834,NA
ARG,QGDP,TOT,PC_CHGPP,A,1997,8.11104676,NA
ARG,QGDP,TOT,PC_CHGPP,A,1998,3.850178856,NA
ARG,QGDP,TOT,PC_CHGPP,A,1999,-3.385457049,NA
ARG,QGDP,TOT,PC_CHGPP,A,2000,-0.788998924,NA
ARG,QGDP,TOT,PC_CHGPP,A,2001,-4.408839703,NA
ARG,QGDP,TOT,PC_CHGPP,A,2002,-10.894484806,NA
ARG,QGDP,TOT,PC_CHGPP,A,2003,8.837040773,NA
ARG,QGDP,TOT,PC_CHGPP,A,2004,9.029573319,NA
ARG,QGDP,TOT,PC_CHGPP,A,2005,8.851659925,NA
ARG,QGDP,TOT,PC_CHGPP,A,2006,8.047151495,NA
ARG,QGDP,TOT,PC_CHGPP,A,2007,9.007650884,NA
ARG,QGDP,TOT,PC_CHGPP,A,2008,4.057233103,NA
ARG,QGDP,TOT,PC_CHGPP,A,2009,-5.918525084,NA
ARG,QGDP,TOT,PC_CHGPP,A,2010,10.125398164,NA
ARG,QGDP,TOT,PC_CHGPP,A,2011,6.003951689,NA
ARG,QGDP,TOT,PC_CHGPP,A,2012,-1.026420465,NA
ARG,QGDP,TOT,PC_CHGPP,A,2013,2.405323788,NA
ARG,QGDP,TOT,PC_CHGPP,A,2014,-2.512615328,NA
ARG,QGDP,TOT,PC_CHGPP,A,2015,2.731159839,NA
ARG,QGDP,TOT,PC_CHGPP,A,2016,-2.080327847,NA
ARG,QGDP,TOT,PC_CHGPP,A,2017,2.818502971,NA
ARG,QGDP,TOT,PC_CHGPP,A,2018,-2.617396456,NA
ARG,QGDP,TOT,PC_CHGPP,A,2019,-2.025934233,NA
ARG,QGDP,TOT,PC_CHGPP,A,2020,-9.89526896,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,1961-Q1,5.283162054,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1961-Q2,3.141132323,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1961-Q3,3.537146061,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1961-Q4,3.457111867,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1962-Q1,5.368853258,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1962-Q2,6.509246778,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1962-Q3,6.215872443,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1962-Q4,6.607290092,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1963-Q1,5.293912413,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1963-Q2,7.39021182,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1963-Q3,8.114003821,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1963-Q4,8.627785524,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1964-Q1,9.217818014,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1964-Q2,8.330023211,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1964-Q3,6.536189845,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1964-Q4,7.752810132,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1965-Q1,7.806654938,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1965-Q2,6.914559422,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1965-Q3,5.584936856,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1965-Q4,4.291390843,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1966-Q1,3.759659917,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1966-Q2,3.883849891,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1966-Q3,5.748257538,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1966-Q4,4.360363048,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1967-Q1,6.656582495,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1967-Q2,5.676076147,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1967-Q3,9.378365174,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1967-Q4,7.040123665,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1968-Q1,4.980981285,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1968-Q2,5.279118669,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1968-Q3,1.320678553,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1968-Q4,5.145436461,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1969-Q1,4.190433764,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1969-Q2,3.643046824,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1969-Q3,7.218940101,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1969-Q4,3.809053319,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1970-Q1,5.286849847,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1970-Q2,7.525998533,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1970-Q3,1.642860733,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1970-Q4,6.658863094,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1971-Q1,5.957883758,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1971-Q2,2.992432488,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1971-Q3,5.55263699,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1971-Q4,2.697885433,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1972-Q1,0.6024105,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1972-Q2,2.490415309,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1972-Q3,1.234980502,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1972-Q4,2.292610116,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1973-Q1,4.22628983,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1973-Q2,2.688449427,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1973-Q3,5.593100555,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1973-Q4,5.754146053,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1974-Q1,6.358559004,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1974-Q2,8.302041149,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1974-Q3,6.449967037,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1974-Q4,3.452454161,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1975-Q1,1.148133398,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1975-Q2,1.496718934,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1975-Q3,1.163621992,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1975-Q4,2.969626851,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1976-Q1,4.742459791,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1976-Q2,0.913164578,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1976-Q3,2.493509168,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1976-Q4,0.91245953,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1977-Q1,-0.614192603,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1977-Q2,1.506490138,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1977-Q3,-1.235059012,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1977-Q4,0.002963558,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1978-Q1,1.869821189,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1978-Q2,3.73902868,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1978-Q3,3.020486778,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1978-Q4,3.427018117,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1979-Q1,3.53490338,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1979-Q2,2.227984745,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1979-Q3,4.111071621,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1979-Q4,5.289307971,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1980-Q1,5.603966755,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1980-Q2,6.920808722,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1980-Q3,7.945617909,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1980-Q4,6.012703734,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1981-Q1,5.168764428,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1981-Q2,5.460639508,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1981-Q3,5.194572768,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1981-Q4,5.613476113,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1982-Q1,3.351452457,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1982-Q2,0.298692939,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1982-Q3,-1.165397177,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1982-Q4,-3.854637026,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1983-Q1,-4.453499234,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1983-Q2,-3.249435611,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1983-Q3,-2.109084591,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1983-Q4,2.541563112,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1984-Q1,5.916250836,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1984-Q2,7.66954987,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1984-Q3,4.678250894,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1984-Q4,2.246739252,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1985-Q1,-0.058200822,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1985-Q2,-2.804155293,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1985-Q3,-1.426912484,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1985-Q4,-0.52662913,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1986-Q1,-1.122663504,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1986-Q2,0.289240695,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1986-Q3,0.780967301,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1986-Q4,0.133362615,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1987-Q1,2.077765132,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1987-Q2,1.739358961,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1987-Q3,1.88136542,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1987-Q4,2.700870283,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1988-Q1,3.491728867,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1988-Q2,3.856222801,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1988-Q3,4.870304128,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1988-Q4,4.571265805,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1989-Q1,3.660927358,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1989-Q2,3.376636664,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1989-Q3,2.086710994,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1989-Q4,0.511185229,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1990-Q1,-0.027499772,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1990-Q2,-0.541507137,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1990-Q3,-0.704873214,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1990-Q4,0.006157802,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1991-Q1,-0.868669823,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1991-Q2,-1.010671037,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1991-Q3,-0.965834202,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1991-Q4,-1.22791262,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1992-Q1,-1.133650656,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1992-Q2,-1.517845426,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1992-Q3,-2.620239574,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1992-Q4,-3.281270479,E
ZAF,QGDP,TOT,PC_CHGPY,Q,1993-Q1,-1.346412639,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,1993-Q2,-0.059836002,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,1993-Q3,2.40739064,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,1993-Q4,4.166547949,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,1994-Q1,2.795771186,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,1994-Q2,3.094816274,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,1994-Q3,2.934120028,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,1994-Q4,3.959652538,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,1995-Q1,4.268641734,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,1995-Q2,3.558021252,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,1995-Q3,3.085873972,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,1995-Q4,1.545603231,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,1996-Q1,3.168866593,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,1996-Q2,4.098710883,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,1996-Q3,4.644751385,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,1996-Q4,5.272397341,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,1997-Q1,3.837501516,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,1997-Q2,3.258806281,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,1997-Q3,2.144435333,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,1997-Q4,1.209032657,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,1998-Q1,1.006025756,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,1998-Q2,0.518211659,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,1998-Q3,0.198422096,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,1998-Q4,0.281043355,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,1999-Q1,0.979536196,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,1999-Q2,1.639478496,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,1999-Q3,2.974826457,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,1999-Q4,4.007388325,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2000-Q1,4.221428472,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2000-Q2,4.349746582,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2000-Q3,4.244972525,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2000-Q4,3.988198371,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2001-Q1,3.418422297,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2001-Q2,2.987731083,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2001-Q3,2.248753055,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2001-Q4,2.165989875,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2002-Q1,2.644757559,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2002-Q2,3.430329068,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2002-Q3,4.323745815,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2002-Q4,4.388621949,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2003-Q1,3.922632384,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2003-Q2,3.121689799,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2003-Q3,2.52095906,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2003-Q4,2.261629374,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2004-Q1,3.154859005,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2004-Q2,4.088062152,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2004-Q3,5.219011064,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2004-Q4,5.732671708,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2005-Q1,5.214827056,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2005-Q2,5.626881145,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2005-Q3,5.344718501,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2005-Q4,4.929278424,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2006-Q1,5.698531564,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2006-Q2,5.309865816,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2006-Q3,5.328082893,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2006-Q4,6.074561979,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2007-Q1,5.935401527,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2007-Q2,5.307973813,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2007-Q3,5.090652339,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2007-Q4,5.126167166,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2008-Q1,3.881015637,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2008-Q2,4.294531432,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2008-Q3,3.332733184,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2008-Q4,1.308885463,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2009-Q1,-0.684149216,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2009-Q2,-2.218810477,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2009-Q3,-2.225664366,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2009-Q4,-1.010038329,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2010-Q1,1.727313894,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2010-Q2,2.934508105,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2010-Q3,3.610598323,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2010-Q4,3.88212211,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2011-Q1,3.69531593,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2011-Q2,3.40765285,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2011-Q3,2.919288694,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2011-Q4,2.667733267,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2012-Q1,2.242809473,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2012-Q2,2.522475367,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2012-Q3,2.515111215,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2012-Q4,2.30420068,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2013-Q1,2.516995892,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2013-Q2,2.407849915,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2013-Q3,2.477104493,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2013-Q4,2.5397362,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2014-Q1,1.609781045,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2014-Q2,1.274154405,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2014-Q3,1.280322755,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2014-Q4,1.492299283,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2015-Q1,2.366630487,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2015-Q2,1.103366057,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2015-Q3,1.07302391,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2015-Q4,0.756699682,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2016-Q1,0.27304739,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2016-Q2,1.224121386,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2016-Q3,0.757951125,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2016-Q4,0.408272378,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2017-Q1,0.64192753,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2017-Q2,1.093464986,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2017-Q3,1.291712289,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2017-Q4,1.603878997,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2018-Q1,1.570386415,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2018-Q2,0.884009454,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2018-Q3,1.80273475,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2018-Q4,1.692026805,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2019-Q1,0.258904096,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2019-Q2,0.883560242,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2019-Q3,-0.229652007,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2019-Q4,-0.449256694,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2020-Q1,0.669337363,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2020-Q2,-17.245082083,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2020-Q3,-5.730121938,NA
ZAF,QGDP,TOT,PC_CHGPY,Q,2020-Q4,-3.388749564,NA
