Canada, Death rates (period 1x1), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  2004          49             0.001999        0.003395        0.002692
  2004          50             0.002134        0.003598        0.002860
  2004          51             0.002604        0.003897        0.003244
  2004          52             0.002849        0.004314        0.003576
  2004          53             0.003081        0.004719        0.003894
  2004          54             0.003045        0.004895        0.003963
  2004          55             0.003624        0.005608        0.004607
  2004          56             0.003799        0.006209        0.004993
  2004          57             0.004439        0.006733        0.005575
  2004          58             0.004402        0.007488        0.005929
  2004          59             0.005120        0.008175        0.006631
  2004          60             0.005856        0.009325        0.007570
  2004          61             0.006366        0.010434        0.008372
  2004          62             0.006710        0.011137        0.008885
  2004          63             0.007025        0.012173        0.009540
  2004          64             0.008266        0.013564        0.010844
  2004          65             0.009090        0.014144        0.011541
  2004          66             0.009742        0.016523        0.013017
  2004          67             0.010834        0.017680        0.014122
  2004          68             0.011674        0.019733        0.015524
  2004          69             0.012534        0.020913        0.016518
  2004          70             0.014568        0.023505        0.018805
  2004          71             0.015422        0.025410        0.020136
  2004          72             0.017431        0.029146        0.022918
  2004          73             0.019126        0.033318        0.025694
  2004          74             0.020865        0.033778        0.026757
  2004          75             0.023898        0.038764        0.030582
  2004          76             0.025548        0.043530        0.033498
  2004          77             0.028908        0.047875        0.037110
  2004          78             0.033637        0.053536        0.042032
  2004          79             0.036620        0.058062        0.045443
  2004          80             0.040640        0.064161        0.050068
  2004          81             0.046925        0.071394        0.056513
  2004          82             0.053653        0.081299        0.064134
  2004          83             0.058123        0.092810        0.070808
  2004          84             0.069398        0.108650        0.083349
  2004          85             0.074762        0.116195        0.089116
  2004          86             0.088050        0.130407        0.102271
  2004          87             0.101458        0.141374        0.114310
  2004          88             0.111411        0.149228        0.123209
  2004          89             0.128194        0.174346        0.142065
  2004          90             0.142286        0.190069        0.155951
  2004          91             0.159734        0.214057        0.174662
  2004          92             0.180647        0.240037        0.196127
  2004          93             0.194532        0.271458        0.213517
  2004          94             0.221191        0.270966        0.232883
  2004          95             0.249506        0.303464        0.261524
  2004          96             0.279601        0.341206        0.292581
  2004          97             0.322294        0.382580        0.334317
  2004          98             0.332262        0.405219        0.345688
  2004          99             0.343775        0.429207        0.358010
  2004         100             0.401147        0.452008        0.409171
  2004         101             0.414477        0.471995        0.423927
  2004         102             0.424085        0.610364        0.449448
  2004         103             0.531497        0.531315        0.531475
  2004         104             0.548780        0.700730        0.566324
  2004         105             0.548124        0.636364        0.556701
  2004         106             0.648649        1.200000        0.701087
  2004         107             0.608108        0.375000        0.585366
  2004         108             0.558140        0.923077        0.606061
  2004         109             0.769231              .        0.769231
  2004         110+            0.315789        0.000000        0.272727
  2005           0             0.005014        0.005857        0.005448
  2005           1             0.000300        0.000398        0.000350
  2005           2             0.000133        0.000218        0.000176
  2005           3             0.000127        0.000171        0.000150
  2005           4             0.000113        0.000180        0.000148
  2005           5             0.000086        0.000136        0.000112
  2005           6             0.000103        0.000168        0.000136
  2005           7             0.000100        0.000116        0.000108
  2005           8             0.000048        0.000082        0.000065
  2005           9             0.000093        0.000128        0.000111
  2005          10             0.000080        0.000105        0.000093
  2005          11             0.000074        0.000141        0.000109
  2005          12             0.000131        0.000153        0.000142
  2005          13             0.000136        0.000180        0.000159
  2005          14             0.000176        0.000270        0.000224
  2005          15             0.000202        0.000361        0.000284
  2005          16             0.000255        0.000487        0.000374
  2005          17             0.000314        0.000572        0.000447
  2005          18             0.000349        0.000759        0.000560
  2005          19             0.000365        0.000823        0.000601
  2005          20             0.000323        0.000868        0.000604
  2005          21             0.000353        0.000809        0.000587
  2005          22             0.000326        0.000881        0.000610
  2005          23             0.000380        0.000893        0.000641
  2005          24             0.000310        0.000806        0.000562
  2005          25             0.000277        0.000777        0.000531
  2005          26             0.000365        0.000849        0.000609
  2005          27             0.000346        0.000804        0.000576
  2005          28             0.000321        0.000911        0.000618
  2005          29             0.000308        0.000899        0.000605
  2005          30             0.000393        0.000847        0.000621
  2005          31             0.000379        0.000905        0.000643
  2005          32             0.000487        0.000985        0.000738
  2005          33             0.000470        0.001004        0.000740
  2005          34             0.000563        0.000995        0.000781
  2005          35             0.000559        0.001149        0.000857
  2005          36             0.000616        0.001048        0.000834
  2005          37             0.000617        0.001038        0.000829
  2005          38             0.000623        0.001271        0.000949
  2005          39             0.000854        0.001423        0.001141
  2005          40             0.000929        0.001456        0.001195
  2005          41             0.000942        0.001605        0.001277
  2005          42             0.001019        0.001718        0.001372
  2005          43             0.001123        0.001903        0.001516
  2005          44             0.001310        0.002026        0.001669
  2005          45             0.001457        0.002285        0.001872
  2005          46             0.001618        0.002531        0.002075
  2005          47             0.001782        0.002590        0.002186
  2005          48             0.001883        0.002671        0.002276
  2005          49             0.002086        0.003415        0.002748
  2005          50             0.002247        0.003371        0.002805
  2005          51             0.002370        0.003976        0.003165
  2005          52             0.002659        0.004227        0.003435
  2005          53             0.003082        0.004671        0.003870
  2005          54             0.003113        0.004857        0.003978
  2005          55             0.003611        0.005679        0.004635
  2005          56             0.003967        0.005943        0.004945
  2005          57             0.004076        0.006990        0.005518
  2005          58             0.004334        0.007374        0.005837
  2005          59             0.004830        0.007639        0.006218
  2005          60             0.005479        0.008682        0.007060
  2005          61             0.005884        0.009896        0.007862
  2005          62             0.006587        0.010449        0.008488
  2005          63             0.007620        0.011962        0.009748
  2005          64             0.008185        0.012818        0.010444
  2005          65             0.008667        0.014041        0.011275
  2005          66             0.009373        0.015707        0.012435
  2005          67             0.009941        0.017019        0.013346
  2005          68             0.011657        0.019369        0.015345
  2005          69             0.012637        0.021017        0.016621
  2005          70             0.013740        0.023275        0.018249
  2005          71             0.015416        0.024711        0.019797
  2005          72             0.017222        0.027653        0.022114
  2005          73             0.019186        0.030916        0.024643
  2005          74             0.021688        0.035155        0.027873
  2005          75             0.024196        0.037894        0.030394
  2005          76             0.025636        0.041376        0.032649
  2005          77             0.029089        0.045959        0.036474
  2005          78             0.033121        0.052146        0.041251
  2005          79             0.035911        0.056311        0.044419
  2005          80             0.040563        0.063119        0.049714
  2005          81             0.045334        0.067987        0.054285
  2005          82             0.051007        0.079864        0.062139
  2005          83             0.058263        0.089484        0.069872
  2005          84             0.066681        0.099737        0.078500
  2005          85             0.078790        0.119458        0.092883
  2005          86             0.081713        0.125980        0.096612
  2005          87             0.097998        0.142409        0.112496
  2005          88             0.112765        0.153517        0.125530
  2005          89             0.130701        0.172885        0.143484
  2005          90             0.141069        0.190876        0.155549
  2005          91             0.160895        0.206928        0.173622
  2005          92             0.174553        0.236252        0.190826
  2005          93             0.194248        0.257888        0.210023
  2005          94             0.213590        0.291381        0.231866
  2005          95             0.252368        0.320065        0.267526
  2005          96             0.269394        0.339337        0.284137
  2005          97             0.288149        0.376162        0.305618
  2005          98             0.335949        0.365293        0.341510
  2005          99             0.358519        0.436379        0.372078
  2005         100             0.383334        0.427189        0.390052
  2005         101             0.447145        0.556353        0.463618
  2005         102             0.491471        0.587128        0.505560
  2005         103             0.492015        0.537634        0.497916
  2005         104             0.599873        0.388489        0.574956
  2005         105             0.524723        0.857143        0.559735
  2005         106             0.629738        0.967742        0.657754
  2005         107             0.573034        1.000000        0.600000
  2005         108             1.312500        3.428571        1.521127
  2005         109             0.571429              .        0.571429
  2005         110+            0.533333        1.500000        0.612245
  2006           0             0.004650        0.005479        0.005076
  2006           1             0.000326        0.000375        0.000352
  2006           2             0.000131        0.000219        0.000176
  2006           3             0.000150        0.000141        0.000145
  2006           4             0.000114        0.000181        0.000148
  2006           5             0.000100        0.000128        0.000115
  2006           6             0.000091        0.000103        0.000097
  2006           7             0.000113        0.000070        0.000091
  2006           8             0.000094        0.000152        0.000124
  2006           9             0.000090        0.000137        0.000114
  2006          10             0.000072        0.000122        0.000097
  2006          11             0.000065        0.000114        0.000090
  2006          12             0.000093        0.000168        0.000131
  2006          13             0.000158        0.000124        0.000141
  2006          14             0.000168        0.000214        0.000191
  2006          15             0.000225        0.000293        0.000260
  2006          16             0.000264        0.000401        0.000334
  2006          17             0.000308        0.000618        0.000467
  2006          18             0.000358        0.000852        0.000612
  2006          19             0.000296        0.000821        0.000566
  2006          20             0.000355        0.000880        0.000625
  2006          21             0.000309        0.000822        0.000572
  2006          22             0.000290        0.000933        0.000619
  2006          23             0.000318        0.000815        0.000572
  2006          24             0.000276        0.000796        0.000541
  2006          25             0.000284        0.000831        0.000561
  2006          26             0.000215        0.000780        0.000500
  2006          27             0.000342        0.000878        0.000612
  2006          28             0.000425        0.000827        0.000626
  2006          29             0.000425        0.000719        0.000572
  2006          30             0.000391        0.000887        0.000640
  2006          31             0.000310        0.000836        0.000574
  2006          32             0.000455        0.000803        0.000630
  2006          33             0.000482        0.000896        0.000690
  2006          34             0.000466        0.000952        0.000711
  2006          35             0.000569        0.000977        0.000775
  2006          36             0.000546        0.000988        0.000770
  2006          37             0.000638        0.001067        0.000855
  2006          38             0.000774        0.001323        0.001051
  2006          39             0.000804        0.001395        0.001102
  2006          40             0.000869        0.001596        0.001236
  2006          41             0.000907        0.001517        0.001215
  2006          42             0.001005        0.001567        0.001289
  2006          43             0.001182        0.001765        0.001476
  2006          44             0.001217        0.001830        0.001525
  2006          45             0.001401        0.002126        0.001765
  2006          46             0.001545        0.002394        0.001970
  2006          47             0.001605        0.002640        0.002123
  2006          48             0.001807        0.002972        0.002389
  2006          49             0.002122        0.003271        0.002696
  2006          50             0.002178        0.003472        0.002822
  2006          51             0.002458        0.003593        0.003022
  2006          52             0.002875        0.004257        0.003559
  2006          53             0.002873        0.004524        0.003691
  2006          54             0.003263        0.005063        0.004155
  2006          55             0.003223        0.005453        0.004328
  2006          56             0.003534        0.005933        0.004722
  2006          57             0.003751        0.006316        0.005019
  2006          58             0.004365        0.006799        0.005568
  2006          59             0.005181        0.007822        0.006485
  2006          60             0.004983        0.008783        0.006857
  2006          61             0.006008        0.008909        0.007438
  2006          62             0.006378        0.010207        0.008263
  2006          63             0.006666        0.011345        0.008963
  2006          64             0.007967        0.013090        0.010471
  2006          65             0.007802        0.013636        0.010638
  2006          66             0.009601        0.014796        0.012114
  2006          67             0.010593        0.016429        0.013405
  2006          68             0.011368        0.018444        0.014758
  2006          69             0.012278        0.019208        0.015577
  2006          70             0.013537        0.022675        0.017858
  2006          71             0.015029        0.023765        0.019138
  2006          72             0.015938        0.026533        0.020904
  2006          73             0.018560        0.028274        0.023087
  2006          74             0.020219        0.032227        0.025764
  2006          75             0.022168        0.036088        0.028513
  2006          76             0.025288        0.040485        0.032103
  2006          77             0.029090        0.043566        0.035482
  2006          78             0.031015        0.049833        0.039164
  2006          79             0.035160        0.054253        0.043230
  2006          80             0.039164        0.060574        0.047974
  2006          81             0.041744        0.066765        0.051754
  2006          82             0.049597        0.074552        0.059313
  2006          83             0.054473        0.081856        0.064836
  2006          84             0.063268        0.096530        0.075389
  2006          85             0.072237        0.105564        0.083876
  2006          86             0.081565        0.126342        0.096659
  2006          87             0.094818        0.135533        0.108137
  2006          88             0.104619        0.148353        0.118513
  2006          89             0.119140        0.168656        0.134185
  2006          90             0.134593        0.189702        0.150745
  2006          91             0.151237        0.213667        0.168685
  2006          92             0.166998        0.222958        0.181837
  2006          93             0.194418        0.258289        0.210475
  2006          94             0.215643        0.285709        0.232144
  2006          95             0.239071        0.307937        0.254380
  2006          96             0.267829        0.326058        0.280264
  2006          97             0.284587        0.329441        0.293534
  2006          98             0.329932        0.402685        0.343727
  2006          99             0.350333        0.396969        0.358856
  2006         100             0.385135        0.516677        0.406611
  2006         101             0.416955        0.431694        0.419066
  2006         102             0.462961        0.486490        0.466341
  2006         103             0.464603        0.597303        0.483413
  2006         104             0.504477        0.827586        0.541572
  2006         105             0.631350        0.895522        0.657563
  2006         106             0.526316        0.444444        0.520134
  2006         107             0.317308        0.352941        0.320000
  2006         108             0.906977        6.000000        0.965517
  2006         109             0.800000              .        0.800000
  2006         110+            0.878049              .        0.878049
  2007           0             0.004770        0.005635        0.005214
  2007           1             0.000292        0.000331        0.000312
  2007           2             0.000188        0.000239        0.000214
  2007           3             0.000100        0.000178        0.000140
  2007           4             0.000101        0.000112        0.000107
  2007           5             0.000142        0.000101        0.000121
  2007           6             0.000135        0.000122        0.000128
  2007           7             0.000142        0.000129        0.000135
  2007           8             0.000095        0.000096        0.000096
  2007           9             0.000104        0.000104        0.000104
  2007          10             0.000069        0.000090        0.000080
  2007          11             0.000081        0.000106        0.000094
  2007          12             0.000113        0.000145        0.000129
  2007          13             0.000107        0.000171        0.000140
  2007          14             0.000180        0.000241        0.000211
  2007          15             0.000212        0.000292        0.000253
  2007          16             0.000196        0.000383        0.000291
  2007          17             0.000256        0.000612        0.000438
  2007          18             0.000336        0.000739        0.000543
  2007          19             0.000313        0.000906        0.000617
  2007          20             0.000295        0.000982        0.000647
  2007          21             0.000281        0.000792        0.000543
  2007          22             0.000314        0.000796        0.000561
  2007          23             0.000292        0.000774        0.000538
  2007          24             0.000305        0.000823        0.000569
  2007          25             0.000353        0.000780        0.000569
  2007          26             0.000307        0.000827        0.000569
  2007          27             0.000302        0.000815        0.000560
  2007          28             0.000333        0.000730        0.000532
  2007          29             0.000332        0.000889        0.000610
  2007          30             0.000364        0.000809        0.000586
  2007          31             0.000346        0.000815        0.000581
  2007          32             0.000512        0.000755        0.000634
  2007          33             0.000413        0.000875        0.000644
  2007          34             0.000463        0.000975        0.000720
  2007          35             0.000476        0.001089        0.000785
  2007          36             0.000485        0.001124        0.000807
  2007          37             0.000715        0.001105        0.000912
  2007          38             0.000581        0.001223        0.000905
  2007          39             0.000747        0.001379        0.001065
  2007          40             0.000788        0.001361        0.001076
  2007          41             0.000943        0.001590        0.001269
  2007          42             0.001069        0.001573        0.001323
  2007          43             0.001053        0.001801        0.001431
  2007          44             0.001151        0.001886        0.001521
  2007          45             0.001525        0.002127        0.001828
  2007          46             0.001584        0.002280        0.001933
  2007          47             0.001796        0.002680        0.002239
  2007          48             0.001844        0.002706        0.002276
  2007          49             0.002067        0.003013        0.002541
  2007          50             0.002231        0.003483        0.002857
  2007          51             0.002347        0.003722        0.003033
  2007          52             0.002746        0.004331        0.003534
  2007          53             0.002881        0.004551        0.003709
  2007          54             0.003064        0.004998        0.004023
  2007          55             0.003325        0.005500        0.004404
  2007          56             0.003742        0.005950        0.004837
  2007          57             0.004124        0.006851        0.005474
  2007          58             0.004519        0.006941        0.005717
  2007          59             0.004728        0.007616        0.006155
  2007          60             0.005357        0.009002        0.007156
  2007          61             0.005525        0.009008        0.007241
  2007          62             0.006028        0.009896        0.007933
  2007          63             0.006972        0.011325        0.009111
  2007          64             0.007899        0.012263        0.010036
  2007          65             0.008384        0.013669        0.010959
  2007          66             0.009030        0.014295        0.011581
  2007          67             0.010469        0.016551        0.013400
  2007          68             0.011553        0.018634        0.014949
  2007          69             0.012042        0.020510        0.016080
  2007          70             0.013882        0.021943        0.017701
  2007          71             0.015291        0.023666        0.019232
  2007          72             0.016600        0.026140        0.021065
  2007          73             0.017895        0.029843        0.023460
  2007          74             0.020156        0.032667        0.025944
  2007          75             0.021914        0.036266        0.028490
  2007          76             0.024434        0.039117        0.031065
  2007          77             0.027489        0.044800        0.035176
  2007          78             0.030073        0.048793        0.038252
  2007          79             0.034585        0.055452        0.043508
  2007          80             0.038323        0.060379        0.047520
  2007          81             0.042285        0.064346        0.051227
  2007          82             0.049939        0.075165        0.059863
  2007          83             0.054107        0.084125        0.065567
  2007          84             0.063968        0.092696        0.074613
  2007          85             0.073503        0.106089        0.085114
  2007          86             0.081905        0.115470        0.093338
  2007          87             0.099275        0.141265        0.113052
  2007          88             0.104340        0.150855        0.119116
  2007          89             0.121347        0.166456        0.135224
  2007          90             0.132532        0.184011        0.147645
  2007          91             0.159247        0.208759        0.173198
  2007          92             0.177135        0.230207        0.191397
  2007          93             0.192291        0.249872        0.206892
  2007          94             0.217581        0.270950        0.230369
  2007          95             0.237148        0.304387        0.252157
  2007          96             0.252217        0.317064        0.265921
  2007          97             0.284198        0.378556        0.303282
  2007          98             0.322427        0.396065        0.336255
  2007          99             0.349444        0.439828        0.365580
  2007         100             0.392839        0.506067        0.411990
  2007         101             0.432785        0.531055        0.446918
  2007         102             0.429328        0.508839        0.440035
  2007         103             0.547634        0.371138        0.522412
  2007         104             0.478096        0.710723        0.507024
  2007         105             0.701934        0.771429        0.708944
  2007         106             0.676939        1.440000        0.733846
  2007         107             0.751503        1.125000        0.779221
  2007         108             0.551020        2.400000        0.640777
  2007         109             0.697674              .        0.697674
  2007         110+            1.440000              .        1.440000
  2008           0             0.004710        0.005551        0.005141
  2008           1             0.000248        0.000316        0.000283
  2008           2             0.000150        0.000268        0.000211
  2008           3             0.000146        0.000166        0.000156
  2008           4             0.000099        0.000083        0.000091
  2008           5             0.000135        0.000134        0.000134
  2008           6             0.000082        0.000178        0.000131
  2008           7             0.000104        0.000121        0.000113
  2008           8             0.000095        0.000080        0.000087
  2008           9             0.000067        0.000127        0.000097
  2008          10             0.000070        0.000092        0.000082
  2008          11             0.000052        0.000114        0.000084
  2008          12             0.000085        0.000162        0.000125
  2008          13             0.000102        0.000171        0.000137
  2008          14             0.000120        0.000219        0.000171
  2008          15             0.000207        0.000297        0.000253
  2008          16             0.000265        0.000413        0.000340
  2008          17             0.000297        0.000505        0.000403
  2008          18             0.000240        0.000712        0.000482
  2008          19             0.000293        0.000698        0.000500
  2008          20             0.000377        0.000855        0.000621
  2008          21             0.000305        0.000714        0.000513
  2008          22             0.000269        0.000873        0.000577
  2008          23             0.000271        0.000774        0.000528
  2008          24             0.000261        0.000824        0.000548
  2008          25             0.000283        0.000793        0.000541
  2008          26             0.000409        0.000723        0.000568
  2008          27             0.000333        0.000664        0.000499
  2008          28             0.000341        0.000815        0.000579
  2008          29             0.000421        0.000847        0.000634
  2008          30             0.000435        0.000791        0.000613
  2008          31             0.000399        0.000768        0.000583
  2008          32             0.000421        0.000779        0.000601
  2008          33             0.000438        0.000909        0.000674
  2008          34             0.000412        0.000876        0.000644
  2008          35             0.000599        0.000994        0.000797
  2008          36             0.000574        0.000979        0.000778
  2008          37             0.000579        0.001073        0.000828
  2008          38             0.000794        0.001259        0.001028
  2008          39             0.000834        0.001255        0.001046
  2008          40             0.000944        0.001408        0.001177
  2008          41             0.000809        0.001453        0.001133
  2008          42             0.001048        0.001555        0.001304
  2008          43             0.001108        0.001632        0.001372
  2008          44             0.001294        0.001924        0.001612
  2008          45             0.001414        0.002135        0.001777
  2008          46             0.001595        0.002313        0.001956
  2008          47             0.001721        0.002500        0.002112
  2008          48             0.001751        0.002652        0.002203
  2008          49             0.002106        0.002898        0.002503
  2008          50             0.002243        0.003387        0.002816
  2008          51             0.002325        0.003898        0.003111
  2008          52             0.002764        0.004190        0.003475
  2008          53             0.002817        0.004513        0.003662
  2008          54             0.003078        0.005148        0.004106
  2008          55             0.003682        0.005387        0.004528
  2008          56             0.003512        0.005683        0.004590
  2008          57             0.004324        0.006694        0.005500
  2008          58             0.004480        0.007144        0.005800
  2008          59             0.004432        0.007521        0.005960
  2008          60             0.005507        0.008234        0.006854
  2008          61             0.005577        0.009745        0.007633
  2008          62             0.006152        0.009967        0.008029
  2008          63             0.006606        0.010902        0.008718
  2008          64             0.007340        0.012033        0.009640
  2008          65             0.008350        0.012998        0.010618
  2008          66             0.009032        0.014968        0.011914
  2008          67             0.009508        0.015935        0.012608
  2008          68             0.010972        0.017826        0.014259
  2008          69             0.012482        0.018833        0.015514
  2008          70             0.013244        0.021289        0.017064
  2008          71             0.014866        0.023013        0.018708
  2008          72             0.016317        0.026510        0.021091
  2008          73             0.017441        0.028431        0.022556
  2008          74             0.019932        0.032362        0.025682
  2008          75             0.021885        0.034550        0.027701
  2008          76             0.024322        0.037607        0.030355
  2008          77             0.027090        0.042381        0.033927
  2008          78             0.030453        0.047311        0.037863
  2008          79             0.034328        0.052588        0.042206
  2008          80             0.038218        0.059634        0.047256
  2008          81             0.042494        0.066898        0.052515
  2008          82             0.048012        0.072930        0.057944
  2008          83             0.054782        0.083143        0.065729
  2008          84             0.059858        0.093335        0.072360
  2008          85             0.070078        0.100904        0.081250
  2008          86             0.081354        0.116748        0.093653
  2008          87             0.094107        0.133716        0.107263
  2008          88             0.108523        0.157803        0.124223
  2008          89             0.117568        0.162394        0.131360
  2008          90             0.133324        0.183435        0.148242
  2008          91             0.150534        0.209297        0.167169
  2008          92             0.166508        0.230033        0.183715
  2008          93             0.190156        0.258982        0.207878
  2008          94             0.209587        0.297669        0.230864
  2008          95             0.235011        0.289010        0.247289
  2008          96             0.262308        0.327948        0.276154
  2008          97             0.298418        0.343510        0.307511
  2008          98             0.327500        0.417674        0.344660
  2008          99             0.327601        0.365078        0.334210
  2008         100             0.377757        0.510138        0.399949
  2008         101             0.451111        0.428407        0.447498
  2008         102             0.431960        0.462217        0.436220
  2008         103             0.480580        0.436867        0.474613
  2008         104             0.472147        0.698719        0.501593
  2008         105             0.474739        0.632319        0.492264
  2008         106             0.411228        1.153846        0.466872
  2008         107             0.658123        0.600000        0.654950
  2008         108             0.488246        1.200000        0.519031
  2008         109             0.857143              .        0.857143
  2008         110+            0.600000              .        0.600000
  2009           0             0.004785        0.005137        0.004966
  2009           1             0.000208        0.000354        0.000283
  2009           2             0.000134        0.000202        0.000169
  2009           3             0.000126        0.000119        0.000123
  2009           4             0.000104        0.000109        0.000107
  2009           5             0.000104        0.000175        0.000141
  2009           6             0.000064        0.000099        0.000082
  2009           7             0.000087        0.000160        0.000125
  2009           8             0.000086        0.000071        0.000078
  2009           9             0.000072        0.000100        0.000086
  2009          10             0.000110        0.000125        0.000118
  2009          11             0.000059        0.000046        0.000052
  2009          12             0.000083        0.000152        0.000118
  2009          13             0.000084        0.000108        0.000097
  2009          14             0.000168        0.000201        0.000185
  2009          15             0.000199        0.000279        0.000240
  2009          16             0.000227        0.000342        0.000286
  2009          17             0.000252        0.000513        0.000385
  2009          18             0.000302        0.000614        0.000461
  2009          19             0.000300        0.000845        0.000578
  2009          20             0.000315        0.000712        0.000517
  2009          21             0.000272        0.000775        0.000528
  2009          22             0.000287        0.000743        0.000519
  2009          23             0.000296        0.000797        0.000551
  2009          24             0.000297        0.000743        0.000524
  2009          25             0.000370        0.000733        0.000554
  2009          26             0.000335        0.000783        0.000561
  2009          27             0.000359        0.000781        0.000571
  2009          28             0.000323        0.000673        0.000498
  2009          29             0.000397        0.000887        0.000642
  2009          30             0.000357        0.000836        0.000596
  2009          31             0.000433        0.000867        0.000649
  2009          32             0.000465        0.000781        0.000623
  2009          33             0.000433        0.000855        0.000644
  2009          34             0.000610        0.000909        0.000760
  2009          35             0.000507        0.000904        0.000706
  2009          36             0.000593        0.000924        0.000759
  2009          37             0.000662        0.001034        0.000849
  2009          38             0.000738        0.001171        0.000956
  2009          39             0.000714        0.001256        0.000987
  2009          40             0.000827        0.001368        0.001099
  2009          41             0.000886        0.001438        0.001163
  2009          42             0.001024        0.001516        0.001271
  2009          43             0.001077        0.001647        0.001364
  2009          44             0.001262        0.001916        0.001591
  2009          45             0.001354        0.001985        0.001672
  2009          46             0.001560        0.002412        0.001990
  2009          47             0.001764        0.002375        0.002072
  2009          48             0.001721        0.002688        0.002207
  2009          49             0.002070        0.003121        0.002597
  2009          50             0.002185        0.003513        0.002851
  2009          51             0.002310        0.003649        0.002981
  2009          52             0.002638        0.004022        0.003331
  2009          53             0.002977        0.004201        0.003588
  2009          54             0.002959        0.005111        0.004031
  2009          55             0.003202        0.005147        0.004169
  2009          56             0.003528        0.005688        0.004601
  2009          57             0.004028        0.006366        0.005190
  2009          58             0.004320        0.006774        0.005539
  2009          59             0.004592        0.007137        0.005854
  2009          60             0.005176        0.008207        0.006675
  2009          61             0.005471        0.008557        0.006995
  2009          62             0.006215        0.009648        0.007907
  2009          63             0.006826        0.010043        0.008408
  2009          64             0.007449        0.011489        0.009432
  2009          65             0.008117        0.013248        0.010625
  2009          66             0.008770        0.014124        0.011375
  2009          67             0.009314        0.015857        0.012478
  2009          68             0.010339        0.017524        0.013789
  2009          69             0.011010        0.019155        0.014897
  2009          70             0.013011        0.020278        0.016465
  2009          71             0.013803        0.021311        0.017351
  2009          72             0.016006        0.024396        0.019945
  2009          73             0.016930        0.027223        0.021727
  2009          74             0.019082        0.029746        0.024015
  2009          75             0.020919        0.033566        0.026731
  2009          76             0.022992        0.037464        0.029584
  2009          77             0.026153        0.042417        0.033469
  2009          78             0.029388        0.046736        0.037063
  2009          79             0.032461        0.051151        0.040584
  2009          80             0.037226        0.056904        0.045610
  2009          81             0.042582        0.065440        0.052087
  2009          82             0.047541        0.070195        0.056700
  2009          83             0.052144        0.080317        0.063164
  2009          84             0.061255        0.090316        0.072228
  2009          85             0.068160        0.100377        0.079921
  2009          86             0.076409        0.113436        0.089476
  2009          87             0.087593        0.126935        0.100905
  2009          88             0.098768        0.143349        0.113155
  2009          89             0.119945        0.164036        0.133558
  2009          90             0.128483        0.175058        0.142330
  2009          91             0.145383        0.207763        0.163247
  2009          92             0.171050        0.219536        0.184189
  2009          93             0.178294        0.248881        0.196531
  2009          94             0.200367        0.257143        0.214275
  2009          95             0.233534        0.269225        0.241794
  2009          96             0.251379        0.317205        0.265705
  2009          97             0.288492        0.343946        0.299730
  2009          98             0.320384        0.341924        0.324524
  2009          99             0.322356        0.484289        0.351437
  2009         100             0.375437        0.403081        0.379949
  2009         101             0.392540        0.525486        0.413335
  2009         102             0.443396        0.418553        0.439499
  2009         103             0.501749        0.585938        0.513414
  2009         104             0.460807        0.629297        0.481148
  2009         105             0.566743        0.724857        0.584972
  2009         106             0.514084        1.381579        0.579380
  2009         107             0.745805        0.750000        0.745986
  2009         108             0.997562        0.000000        0.935356
  2009         109             0.671642        6.000000        0.769231
  2009         110+            1.090909              .        1.090909
  2010           0             0.004561        0.005490        0.005038
  2010           1             0.000303        0.000370        0.000337
  2010           2             0.000173        0.000263        0.000219
  2010           3             0.000072        0.000137        0.000105
  2010           4             0.000119        0.000140        0.000130
  2010           5             0.000086        0.000049        0.000067
  2010           6             0.000080        0.000109        0.000095
  2010           7             0.000081        0.000060        0.000070
  2010           8             0.000052        0.000071        0.000062
